User;Time;esta/no esta
21000021;51079188; esta
72504915;51298921; no esta
86894770;47143620; esta
77961655;48630978; esta
30200045;40991095; esta
49726967;42977225; no esta
01228758;54979343; no esta
70944646;57852940; no esta
71579360;57785953; no esta
92457152;47160259; no esta
69940226;42649119; no esta
70056303;60965469; no esta
91139622;58030859; no esta
37897016;59814750; no esta
51790795;56881420; esta
93865050;43784904; no esta
31959356;52598972; no esta
55391691;45356315; no esta
58805299;39972215; no esta
46537339;56224354; no esta
38825178;52211987; no esta
79995369;51030975; no esta
17372310;55049316; no esta
74561078;55065956; no esta
26208083;51135081; esta
66304495;48746178; no esta
08068698;43715358; no esta
02314250;54667450; no esta
02954515;60499976; no esta
85741717;48778604; esta
61197700;46387141; esta
87458724;48877165; no esta
87813567;44033650; esta
17329020;59096244; no esta
56533536;43745224; no esta
89185668;64786691; esta
71744452;53504359; no esta
48750675;46773273; esta
25244643;53637478; esta
07140244;62239494; esta
39231283;52576359; no esta
80181307;55783182; no esta
96169911;63141039; no esta
28939460;43919730; esta
52382996;53695078; no esta
57569670;48414231; esta
35066621;64456877; no esta
67400969;48979137; no esta
98716872;52451773; esta
99050995;53861904; esta
36643940;61457841; no esta
74881140;56721421; no esta
40444626;56709047; no esta
63066942;29731375; esta
90409363;56587874; no esta
06524058;54707130; no esta
07281978;51738387; esta
26778977;52178280; no esta
22230426;57742433; no esta
59717070;49407510; no esta
51511135;41494134; no esta
91132755;45113115; no esta
84875655;54995557; esta
45201922;45610608; no esta
94449690;59475124; no esta
45948316;49605483; esta
72952137;53206972; no esta
55572680;48576364; no esta
37459145;42361972; no esta
08250781;55502862; no esta
62698250;60330162; esta
69384334;57916086; esta
61903250;54785637; no esta
43477995;54495504; no esta
79802628;53393425; no esta
71433372;105695012; no esta
96660205;40490189; esta
69974035;46628206; no esta
10480617;46721647; no esta
23843547;39874936; esta
20419072;44913863; esta
55205628;43457651; no esta
64404872;43627891; no esta
11597340;40524748; no esta
24109809;45202289; esta
66394535;43780210; esta
35944867;41777013; no esta
80045881;40142028; esta
62593252;45416475; no esta
09859479;43101385; no esta
92839260;43621917; no esta
57820733;41623413; no esta
45714338;46876100; esta
94633450;44601970; esta
03653151;45202289; no esta
54073125;44053704; esta
48812544;44853702; esta
24936353;49029483; no esta
93858374;43854451; no esta
39230735;48308844; esta
02380652;42217333; no esta
48400564;40494029; esta
19786697;42341066; esta
59804764;47319406; esta
38474968;44499570; no esta
84721821;42747252; esta
96995309;42513866; esta
01350136;45884528; no esta
16466697;44683889; no esta
80171623;40188536; no esta
36030777;43818184; no esta
97970908;44789703; no esta
80858713;44940316; no esta
63754503;40431734; esta
24539780;44003357; esta
87442547;44198344; no esta
64884515;41030774; no esta
89585524;42289440; no esta
55212157;47685912; no esta
38270808;44903196; no esta
57028838;43723037; no esta
50127658;46211781; esta
38124786;46379888; esta
06247774;44401009; no esta
39105462;39361229; esta
18494995;44083997; no esta
87666487;44892529; esta
62160941;46233115; no esta
87407120;39526776; no esta
50997842;45661809; no esta
28743219;42852639; no esta
02703931;44936475; no esta
29385962;43398771; no esta
70442864;46324421; no esta
82648995;43251998; no esta
31721147;44113437; no esta
89395574;44929223; no esta
04633905;45092636; esta
48643569;43330504; no esta
74852819;44025544; no esta
11224520;44375409; no esta
66450022;43058292; no esta
08010332;45093916; no esta
31867711;42411892; esta
79329254;48659991; no esta
39002337;47607833; no esta
75919871;41931039; no esta
07612338;43482398; no esta
99107718;46356421; no esta
40086656;52627560; no esta
85046951;46572314; esta
58951574;44593863; no esta
67531845;48349805; esta
76172155;42319733; esta
37059022;43142772; esta
21296774;42597065; no esta
05231447;45486022; esta
02347915;44573383; no esta
31307557;36415100; no esta
52665118;44685170; esta
35762629;45233009; esta
69196364;44313543; esta
44882952;38331257; no esta
13265349;43301918; no esta
38474759;43368905; no esta
27902011;45032049; no esta
30200772;44064797; esta
75337477;51078335; no esta
01649820;44404850; no esta
91302908;98233048; no esta
67208236;41503093; esta
94057340;47470019; no esta
29507235;45122502; esta
30099346;41078561; no esta
90396955;43961970; no esta
57013427;48869484; no esta
16487174;45255622; esta
88940675;39459790; esta
02050369;40228215; no esta
31855084;46788206; no esta
05609003;44903196; no esta
30884878;43379571; esta
86576637;43004105; no esta
39269311;46096155; no esta
60125009;40526881; esta
78581849;42235252; no esta
15328220;46652954; no esta
48533081;44633543; esta
57962997;44058397; esta
21648730;39107790; no esta
99464601;46444314; no esta
15444381;72447908; no esta
82164717;36593020; no esta
91881874;49204417; no esta
01001623;60850696; no esta
06152582;63955971; no esta
93528072;57487286; no esta
58266659;61313201; no esta
24326489;60748296; esta
25907130;62629040; esta
81467385;58672992; esta
26540434;63960664; no esta
27804753;60866056; no esta
82619824;62110640; no esta
90701484;59465737; esta
56529170;63507545; no esta
33994073;63994372; no esta
70792878;58713098; no esta
72788024;56738488; no esta
23020219;62006107; no esta
49150151;63288239; no esta
89398276;44584903; no esta
74857177;47614659; no esta
85469294;51387667; no esta
50081980;52604946; no esta
47426474;42914078; no esta
84154078;47723886; no esta
36563196;67503274; no esta
36632219;56929207; no esta
99747994;58806538; no esta
05256210;62946052; no esta
41556008;63196506; no esta
34144761;52077160; esta
37774770;59504990; no esta
42546272;61977520; no esta
11415698;49587563; esta
91608066;47238767; no esta
26531879;50717375; no esta
06559930;43657758; no esta
57673714;49079404; no esta
66261432;53661371; no esta
42839327;54325264; no esta
37020318;54190864; esta
42309261;65631062; no esta
29908963;47863406; esta
01247484;44598556; no esta
92180387;55697848; esta
81539511;55964515; no esta
78449917;47077487; no esta
62608236;38725497; no esta
54520546;52992359; no esta
11457316;53561105; no esta
19036188;59969203; no esta
16856357;54962276; no esta
59650242;54089744; no esta
13788554;52244413; no esta
50656060;58195126; esta
54689857;51079188; no esta
49264328;57708300; esta
37457262;53318332; no esta
72684438;60716722; no esta
64072429;52403132; esta
54757796;57509899; no esta
82239923;51611240; no esta
82696116;63904345; no esta
49877631;61026908; esta
21030996;56069901; esta
62892737;59494750; esta
21169747;47932952; no esta
06964178;46636740; no esta
03021744;53494119; no esta
39571488;55985848; no esta
00703719;56078008; no esta
10657440;45103729; no esta
97921516;57219767; no esta
49579304;48194498; no esta
30349186;54300517; no esta
85587927;47420526; esta
14039604;47203353; no esta
43451785;41078134; no esta
52953473;56941154; esta
65813183;54974650; no esta
99263636;39013496; no esta
52722426;44645489; no esta
61419084;64620291; no esta
80592737;53302118; no esta
97362735;45362715; esta
02190532;59324511; esta
59720637;48249965; esta
04414283;44614343; no esta
44510823;45157916; no esta
15112970;50361108; no esta
34020112;58875658; no esta
75394736;44739783; no esta
69018453;46678127; esta
55220298;54555237; no esta
24642095;49802603; no esta
73033156;47225966; esta
73165963;58115766; no esta
21509950;41445494; no esta
79561581;56648888; no esta
33476908;54483557; no esta
99841390;56493581; esta
65369583;51635987; no esta
16414472;60404403; no esta
68550365;61424988; no esta
12947344;61850801; no esta
63655562;57327286; no esta
54251132;62999812; esta
74034958;62177200; no esta
55242553;56875447; no esta
41900307;56322488; no esta
57132392;63755012; no esta
28715138;59640671; no esta
78912906;49676736; no esta
30758551;52201320; esta
44301419;61055922; esta
40434392;50867562; no esta
06983058;48448365; esta
81979136;52532413; no esta
25525520;51034814; no esta
65559530;51703400; no esta
64898225;55653049; no esta
27100211;51835240; no esta
86672992;52722706; no esta
43384769;8579402; esta
89171910;41211681; esta
09164445;42271946; esta
87256295;51314708; esta
73883074;55022437; no esta
55662936;53474918; no esta
42624261;53761211; no esta
09763183;43471304; esta
47316496;41551306; no esta
53611626;58248032; no esta
03802874;58875232; no esta
70282519;54897423; no esta
55440088;64010585; esta
99346272;61398535; no esta
63954449;52117693; no esta
98449282;39797709; esta
80598239;59083017; esta
88774248;55001102; no esta
41634120;60312243; no esta
22240256;60750428; esta
13779385;59753311; esta
06579096;60717576; no esta
15082057;56235022; no esta
65353772;57188620; esta
90386495;55497742; no esta
28475184;47831832; no esta
83378916;50536042; no esta
42197618;56063928; no esta
24631074;54403343; no esta
01382027;52459026; esta
71541440;49118231; no esta
74005194;51555774; esta
94492855;48526018; esta
39421897;57002594; esta
57124145;51910761; esta
89049702;61106268; no esta
63010591;54176357; esta
50158423;55136356; no esta
47430925;53397265; esta
44516772;60419336; esta
09855266;54975503; no esta
98348862;52200466; no esta
21634932;44773489; esta
87055506;52025107; esta
64916491;50271935; no esta
19007030;40308855; no esta
61933398;52638226; no esta
12348049;56492728; esta
72163181;4185595; esta
38926282;55992249; no esta
85339147;49418604; no esta
82460987;67768660; esta
46398328;49561963; no esta
37600617;42147359; no esta
25708495;51218708; no esta
55632667;55562595; no esta
17272079;49569216; no esta
67544330;44836210; esta
46926063;38353017; esta
32749014;58800992; no esta
85297187;64161625; no esta
74098676;57090487; no esta
64335062;49742016; esta
02177450;58063712; no esta
85795340;60304563; esta
93319917;47970499; no esta
89118129;56272141; no esta
48823436;61594801; no esta
89963345;61289308; no esta
45431000;50494229; no esta
95661333;47776792; no esta
07848728;56717581; no esta
07490706;57316620; no esta
56042324;50431082; esta
41428191;54908943; no esta
62194234;55802382; no esta
85436725;51874921; no esta
15420395;50125162; no esta
34323632;52645906; no esta
36834219;57477046; no esta
27250934;53388305; no esta
36981697;56167182; no esta
58590961;49747989; no esta
10151494;41550881; no esta
88270521;53160892; esta
90092888;54260837; no esta
75061016;53593531; esta
85142332;53412625; no esta
49339578;49763350; esta
64740402;59090698; no esta
50411395;62635013; no esta
27870933;56390328; no esta
60184821;47041219; no esta
06445408;58797151; no esta
54582659;61268829; esta
61140129;61003869; no esta
72721149;60852402; no esta
05266398;60674909; no esta
93923722;59475551; no esta
23713377;59128671; no esta
40516473;59482804; esta
25666367;63873198; no esta
93852231;53183505; no esta
05910745;52725693; esta
32177826;32766251; esta
95274897;53936144; esta
27304323;52737639; no esta
71077320;52406547; no esta
39569264;42380319; no esta
21651194;46139675; no esta
46778264;61810694; no esta
76797056;50122603; no esta
84218535;50965268; no esta
22000811;58114486; esta
75653015;55413689; no esta
16513377;49500097; esta
55480193;48012739; no esta
64476208;52086547; no esta
88995826;57049100; esta
40999012;59993096; no esta
72560631;37631525; esta
74862942;49769323; esta
81981264;44573383; no esta
00303791;40505548; no esta
56582729;42998132; esta
22925791;47382552; esta
95991186;52879719; no esta
13582374;49046550; no esta
85282282;57965152; no esta
68393090;54958009; no esta
69971047;57788086; no esta
26184048;59903923; no esta
42938162;61538481; no esta
59520259;59736244; no esta
68999110;56798647; esta
23715752;54244624; no esta
84101040;49395137; no esta
01969261;56218808; no esta
40159119;49410496; esta
73683380;10412360; esta
87246574;58101686; no esta
71653294;48518765; no esta
08491941;49964309; no esta
78072347;55534009; esta
02474268;57242380; no esta
12749790;44555036; no esta
13069876;53132305; esta
12404499;49591403; no esta
63288527;57026914; esta
85447132;42065012; no esta
17576068;56898488; esta
63651513;41288054; no esta
39728709;51719614; esta
49767763;45364849; esta
71955587;37998458; no esta
69195836;52914706; esta
33364222;57031180; esta
44427704;49620843; esta
19123650;48484205; no esta
43237786;51784894; no esta
86210664;43729864; esta
83851331;52854119; no esta
71172102;48646764; no esta
68110881;50780949; no esta
01990587;46384581; no esta
20425335;53932304; no esta
67916245;49238550; no esta
18768712;42362826; no esta
72905278;56464568; esta
15414846;57494540; no esta
99076459;48209005; no esta
15068206;54882490; no esta
64250241;56374114; no esta
57038366;41800480; esta
24185423;40417655; no esta
56169725;52235880; no esta
04144587;54512997; no esta
47734361;60188510; no esta
11556476;50353855; no esta
26373478;51145321; esta
91325592;52306707; no esta
72614888;66591915; no esta
60874316;57788086; no esta
14714994;37294032; esta
60852779;60516616; esta
92938505;59414963; no esta
35189219;51010495; no esta
83340504;53214652; no esta
99146800;48281539; no esta
87744413;53741158; esta
93428278;43469171; no esta
21840050;36942033; esta
67442073;48307565; no esta
34775682;43240051; esta
69186087;51755027; no esta
80552972;48337432; no esta
36552948;50320149; no esta
01018853;51582227; no esta
38531926;49000897; no esta
87319825;49789802; no esta
69772571;42811679; no esta
33186580;59094111; esta
84242252;55953422; no esta
81815847;63340292; no esta
01181272;49118230; esta
94190767;62743386; no esta
58937447;64692824; no esta
78313746;46941807; no esta
98758658;61479175; no esta
68872918;61547868; esta
42443680;63578372; no esta
58522835;54799717; esta
65760610;60936028; no esta
80870707;61724081; no esta
02509644;56323768; no esta
79573892;61466802; no esta
44687004;60783282; no esta
01701959;60008883; no esta
07670975;55673955; no esta
53660830;60595976; esta
13107129;57837579; no esta
38528884;54312038; no esta
27687544;54638010; no esta
24204280;56007608; esta
96142795;54124731; no esta
08787430;48982977; esta
95653821;48218392; esta
74297808;52959932; no esta
83026471;52676199; esta
72729675;54823183; no esta
73644413;60494429; esta
94696305;52106600; esta
15711685;42248905; esta
59330271;38778404; no esta
39938934;49795350; esta
70239469;59445684; no esta
84230580;53309371; no esta
42450886;54993423; esta
99810256;51820307; esta
88534407;58183179; no esta
02735745;52892946; no esta
05786355;57879820; no esta
59736967;62748507; esta
48594202;49957909; no esta
62476375;58887604; no esta
44990387;59446111; no esta
18625063;60241843; no esta
21430233;67143168; no esta
13178984;47370180; esta
23944639;58496779; no esta
73537662;49811563; esta
08538971;46939247; esta
86785691;54558223; esta
22093721;54395664; esta
06059377;50405909; no esta
81603941;56822967; no esta
84689430;49521003; no esta
56950855;62489520; no esta
61321159;54565903; no esta
20882410;48866924; no esta
78188883;56328034; no esta
28130635;47892419; no esta
87014415;60411229; no esta
95070152;52531560; no esta
94296578;61494108; no esta
44488530;53773584; no esta
24677973;52754706; no esta
06169416;52707346; no esta
86103635;59614217; no esta
65633349;60883122; esta
92335247;55131236; no esta
03987877;56045582; no esta
42897744;58341899; no esta
72315948;59746056; no esta
52681141;56834914; no esta
39265356;58131553; esta
77234524;57128033; no esta
75609313;56839607; no esta
52895812;54180624; no esta
38040342;60411229; esta
87538714;58386272; no esta
13178941;58516831; no esta
52418640;55550223; esta
87090862;63816452; no esta
82718312;52453480; no esta
36376872;52020840; no esta
96840405;54502330; no esta
13434619;44322930; esta
12978546;47412419; no esta
37571169;56758114; esta
95546388;61148509; no esta
70119173;39074510; no esta
24422696;48112152; no esta
63316960;42300105; esta
90749022;43620211; no esta
24537252;46981059; esta
66142418;51974760; no esta
94568964;59659017; no esta
82490009;52371986; no esta
96271400;62997679; esta
84305833;62146481; no esta
34105108;54568890; no esta
90574983;50764308; no esta
64907171;50846229; no esta
71582190;56897207; no esta
41161878;56038329; no esta
60409421;46339781; no esta
58917794;51799400; no esta
94941905;46719087; no esta
53277673;53781264; esta
31896787;42110239; no esta
27705201;51532734; no esta
49173334;43347571; no esta
96934040;50332522; esta
49370741;55291663; no esta
67802809;54690917; no esta
88649863;51011775; no esta
18775609;48811884; no esta
53974373;59608670; esta
38817022;61017095; esta
18620257;58352565; no esta
61588787;53864465; esta
06984747;58408032; no esta
42322841;61204402; esta
78947536;60930482; no esta
03841426;55436302; no esta
92522118;63567705; no esta
20179271;59311284; no esta
49246198;65186903; no esta
22019932;53622971; no esta
04124419;48584472; no esta
72499144;51693587; no esta
14973147;53282918; no esta
06375204;50958015; no esta
19963206;60874588; no esta
87101101;56667661; no esta
40380508;51644094; no esta
82820817;51571987; esta
12566580;59702537; no esta
60775745;47558766; no esta
26893871;37345659; no esta
69263124;59402591; no esta
45816146;55763129; no esta
26358449;52231613; no esta
90861216;49057217; no esta
14294052;55570702; esta
55486737;52770493; no esta
93260114;50152469; esta
74116452;45762501; no esta
55706353;53269692; no esta
63608561;55516088; no esta
49501033;45878128; no esta
35639092;44519197; no esta
10878795;62128988; esta
00686084;53615291; esta
78776862;53005159; no esta
00848550;58474165; no esta
95568337;59997790; no esta
16739571;59195231; no esta
58741895;46886340; no esta
12790279;53185639; no esta
90197441;51869374; no esta
41805769;50242069; no esta
03085641;48381378; esta
08025075;53166012; esta
42990504;49951936; no esta
54946551;44680049; esta
00906235;43436318; esta
32449638;46059888; no esta
43753348;57555553; no esta
23405835;45352476; esta
11576275;45579462; no esta
23880181;51164095; no esta
07200647;48341271; no esta
29594382;53780838; esta
47585900;54490384; no esta
01262600;54855183; no esta
54649691;49853376; no esta
99263399;46441754; no esta
15217125;45756955; esta
88899762;49799616; no esta
22999562;56114702; no esta
39210532;51343294; no esta
02925791;39075363; no esta
09439759;52842599; esta
44404951;52338279; no esta
89333921;50742548; esta
34924195;50833855; no esta
73762083;44643356; no esta
61804981;62558640; no esta
55364733;56865634; no esta
50783713;54420837; no esta
77434004;48348525; no esta
76982290;57479607; no esta
97000119;58739978; no esta
04338777;42159732; no esta
77323813;48703938; no esta
81776037;55910328; no esta
10350060;39898829; esta
56999292;55642808; no esta
38688402;50578708; no esta
08799282;51497321; no esta
40914115;51635134; no esta
41945189;48169325; esta
59308685;50719082; no esta
95172713;52567826; no esta
20896436;58478005; esta
69645027;43949597; no esta
54831172;41506081; esta
59126187;46929860; no esta
78236871;50611136; no esta
38576765;49578603; esta
06103917;42152479; no esta
41552042;58296672; no esta
83680142;57151926; no esta
55802245;55239182; esta
37999974;52811026; esta
16609140;43875358; esta
89268207;41116108; no esta
66544484;47436313; esta
07999025;55399182; esta
15325901;50978495; no esta
72247469;54799717; esta
87827069;50317588; no esta
73540842;61805574; no esta
69970200;55651769; esta
60401772;54652943; esta
51358820;55385529; no esta
54773005;55113316; esta
73494310;42129012; esta
32302530;59876190; esta
75191438;51485801; no esta
63673385;50201962; no esta
51777546;47777219; no esta
72882595;62487387; no esta
92898908;59660723; no esta
72930147;54187450; no esta
03925590;59003231; no esta
34428382;62987013; no esta
51091501;58501899; no esta
50835308;57599500; esta
29172162;60363016; no esta
13313441;60433416; no esta
42270695;58867551; no esta
36428826;48490178; no esta
98977558;42180213; no esta
70264042;45181809; no esta
10071826;60141576; esta
70825036;56156515; no esta
86972448;52019134; no esta
51388383;58179339; esta
43763308;53689958; esta
46595409;52151826; no esta
02031059;39111203; esta
19423570;62761733; no esta
89256072;41378081; esta
44800803;46327834; no esta
72505135;50644415; no esta
45963440;54157584; esta
14711802;61311921; no esta
95529684;54477156; no esta
62919525;58168245; no esta
98232380;53436091; esta
68881599;52181693; esta
77714302;61929307; esta
78758951;62457947; esta
66994215;55324942; no esta
96895063;50541589; esta
31202186;45222769; esta
85741768;56053688; no esta
13422736;55688462; no esta
49239312;53175825; no esta
94981613;58902538; esta
18336875;58681525; no esta
28566344;31681239; esta
29463031;48330605; no esta
25742285;48945004; no esta
65451725;52563559; no esta
90327582;56734648; no esta
30925251;19906535; esta
32242159;53945105; no esta
87753339;53526545; esta
21518538;52338706; no esta
17140083;51085161; no esta
96394004;54777104; no esta
09536705;55621902; no esta
53784949;52935186; no esta
48982598;54983610; no esta
48596038;55007503; no esta
34690062;47537006; no esta
15040814;59409417; no esta
58657297;56069901; no esta
90261812;56040462; no esta
32056702;40041762; no esta
57702041;47930819; esta
92880895;58870111; no esta
96203892;37626405; esta
18434783;60399709; esta
45348484;90293218; no esta
42373183;61305948; no esta
85079369;60590002; no esta
86733630;51480681; no esta
22587709;58483978; no esta
97966963;53140412; esta
85951597;43080905; no esta
59119287;56038755; esta
87111524;55095396; esta
15377787;63286959; esta
74751734;54645264; no esta
56723441;46289007; no esta
14848771;60764082; esta
88585136;60962055; esta
39310191;55513529; no esta
73489765;56884834; no esta
79781501;58175072; no esta
89657268;55020303; no esta
77466815;56758967; esta
13391098;54763876; no esta
19439723;63842479; no esta
22278830;57779126; esta
44918767;53792785; no esta
22204921;65154049; no esta
75484916;50793748; no esta
80449677;41803466; no esta
14700198;51989693; esta
96616069;43473011; no esta
50053979;45807301; no esta
41647801;53232572; no esta
99502654;56880140; no esta
76981988;55321103; no esta
72601799;45182662; esta
92010683;54933263; esta
48877618;42102559; no esta
83124491;57461687; no esta
58829099;52085694; esta
14966379;48531991; no esta
99866349;47420526; esta
52078699;63133786; no esta
02274839;48293912; no esta
24034928;45407942; no esta
74605827;42000160; esta
73326069;56709048; esta
40992822;59161524; no esta
09678490;41727520; no esta
37823594;42826185; no esta
27046452;60022537; esta
16022229;63066372; esta
13654870;58772404; no esta
79014691;59214857; no esta
33880190;60784988; no esta
96122187;60567390; no esta
03882069;61454428; no esta
13146408;61861894; no esta
77980807;62623494; no esta
50395783;62448987; no esta
80855151;56816567; esta
44688985;53340092; esta
52619779;58658911; no esta
45884552;60763656; no esta
17028034;57473207; no esta
04450619;62151174; no esta
09845132;49284204; no esta
32531077;62896560; no esta
83614223;49247083; no esta
18178802;52040040; esta
77017041;50089749; no esta
57226352;58649952; esta
34194243;55173903; no esta
94317406;59292510; no esta
41395939;55309583; no esta
94194282;45731355; no esta
28425616;42478879; esta
57882346;47269486; no esta
73491451;55982009; no esta
77584703;56729100; no esta
05696377;63816025; esta
99594545;62970800; esta
99517255;52712040; esta
48302253;16410859; esta
67813840;65214637; no esta
77642213;58534325; esta
25891421;53383185; no esta
35706460;58410165; esta
09911043;62512134; no esta
40264819;61183495; no esta
73946550;48679191; esta
10671877;48521752; no esta
27206339;51847614; esta
52480138;52153533; no esta
84614935;53268412; no esta
91095465;40782455; no esta
89299652;45789808; no esta
91544180;55821581; no esta
75475446;55464463; no esta
73569564;41451894; no esta
23223762;60531123; esta
53634270;44843036; esta
93510370;52556306; esta
63008240;55728569; no esta
76926205;50715242; no esta
72610701;46552260; no esta
37823395;50992148; no esta
35745906;51948307; no esta
17018228;57489420; no esta
48266022;62382853; no esta
02397910;14740461; esta
54171559;53460412; no esta
24923866;53422012; no esta
03681835;61433094; esta
02620704;51160681; esta
77975893;51324948; no esta
08715248;53050385; esta
63325258;44194077; no esta
15784502;59121418; no esta
37652239;53731344; no esta
23268632;50989588; esta
36911035;50884628; no esta
52011371;53724092; no esta
83578223;51175615; esta
44072047;58749791; no esta
34721671;47114607; no esta
71974194;51677800; no esta
24853269;47661166; no esta
32929287;52389906; no esta
06212129;66448555; no esta
19748728;45497541; no esta
39065354;53646011; no esta
80105202;59634271; esta
67198088;47206767; esta
44135541;52031933; no esta
77784708;51855720; no esta
06774706;67345834; esta
27574973;57015821; no esta
19001759;55641529; no esta
29054990;56627554; no esta
98069691;43353118; no esta
73805398;56617741; no esta
29380598;55342436; esta
76578209;57924192; no esta
12839813;55030117; no esta
07975980;56296034; no esta
97521171;57104567; no esta
63711022;55442276; no esta
02599432;56008035; esta
84310555;61797467; no esta
61782283;73805132; no esta
24112852;53848251; no esta
30307307;52252946; esta
86989919;61113095; no esta
89481291;54387983; no esta
47741014;60232457; esta
52521241;62492507; esta
73466146;60175283; no esta
03154488;55054863; esta
47973626;47642393; no esta
75809339;50652521; esta
85209720;59943603; no esta
09498240;59455497; no esta
49666087;58338912; esta
55860265;62587653; no esta
43848804;64473091; no esta
52382937;59914590; no esta
10829446;60651442; no esta
89649149;63484079; esta
45615967;60931335; esta
15057994;58826164; esta
74658680;59978589; no esta
27724306;55952142; esta
67154464;58550111; no esta
41855166;55563876; esta
94111427;43457651; no esta
23443530;53930597; no esta
85057342;49713429; no esta
13169923;52344680; no esta
12130432;49885802; no esta
94742983;52324626; no esta
76201419;49917376; no esta
99219989;57166860; no esta
01674536;52513640; no esta
77292033;50366229; no esta
59929302;53546598; no esta
67468945;52549479; no esta
02715030;55324516; no esta
92263808;47105220; no esta
94953072;60652295; no esta
16266531;55358649; no esta
90064326;42969545; no esta
96176630;59584777; no esta
80193800;58498059; no esta
51265249;53106705; no esta
45297251;56193208; no esta
60619897;46063728; esta
50941460;52805905; esta
12699949;57502646; no esta
27798638;61271815; no esta
32139966;53224892; no esta
90110906;53762918; no esta
75175478;51227668; no esta
94247401;47935512; no esta
58379344;55385103; no esta
66132731;46251461; esta
53668225;60245683; no esta
75272871;50911508; no esta
34630417;59162805; no esta
06410176;62915333; no esta
34608587;45159622; no esta
87255028;48031085; esta
23714463;51967934; no esta
55338209;55449956; no esta
13195052;47705539; no esta
47602189;51268627; no esta
25078099;61963867; no esta
14326185;62257840; no esta
38243058;45573488; esta
88997166;55906915; no esta
39601053;50644416; no esta
88493180;56742327; no esta
87449737;55538276; no esta
69257648;45723675; no esta
34314942;57830326; no esta
30162809;55440569; no esta
90685775;39311736; esta
72701127;55310436; esta
55469419;51950441; esta
42153633;49117377; esta
60764405;32592599; esta
55266247;51833107; no esta
53856304;63497732; no esta
31580688;54134544; esta
07632886;54593210; esta
28492303;54327397; no esta
06550622;56626274; esta
80397989;53794918; no esta
87507394;45576475; no esta
28639520;48921964; no esta
07977120;55348409; no esta
26901967;49211244; no esta
97769888;56048995; no esta
77001864;58486112; no esta
66256011;60231177; esta
76234546;59060405; no esta
81757742;55590328; no esta
32497737;51427347; no esta
81166157;55795129; no esta
89279432;49826496; no esta
82335805;58957578; no esta
66379275;41706187; no esta
04312809;62150747; no esta
17944353;57262007; no esta
41927080;42832159; no esta
32348879;52767079; no esta
74239216;55262649; no esta
97656784;63103493; no esta
76625730;48745324; no esta
22319336;48468418; no esta
68214846;55442703; no esta
91181051;52174439; esta
71209010;56616888; no esta
19201806;56832780; esta
51150144;64041304; no esta
16891669;56989794; no esta
46975275;52843026; no esta
83173591;59056137; no esta
98021209;58365792; no esta
71167295;51741374; no esta
74652145;55292943; esta
28613117;59487924; no esta
91419262;66514262; no esta
28050632;59947870; no esta
34665183;60910855; no esta
32887405;60443229; no esta
70762010;67403007; esta
74596412;59529738; no esta
83744816;62102534; esta
72523749;58804832; no esta
59897088;63856558; no esta
95156813;60258910; no esta
20879720;49558550; no esta
49603731;52667666; no esta
59405452;51917587; esta
06649140;50329535; no esta
07495860;55669262; no esta
09258443;56724407; no esta
09837892;46920900; no esta
63599582;52262333; esta
66536752;54038971; esta
76404732;55656889; esta
59634839;51267348; no esta
74099431;52834492; esta
08720862;63964079; esta
18980604;54957156; esta
68732358;56785420; no esta
50581086;50789481; no esta
90693063;49461697; no esta
50201341;53828624; no esta
40544242;48362178; no esta
13144003;50281749; no esta
08567465;60976135; no esta
47603167;60825949; esta
81111825;43910770; no esta
91864534;68187646; no esta
69958434;54668303; no esta
25773067;56425315; no esta
97243184;58274059; esta
68394120;79585178; no esta
20294344;59388937; no esta
96800107;64706903; no esta
59661849;56500834; no esta
05877374;56816140; esta
78909302;54743397; esta
10039420;61360561; esta
71030055;56337421; esta
41776391;58693044; esta
22175412;64910850; no esta
14501583;57055927; no esta
76263610;56006328; esta
85649624;63781891; no esta
33321600;59963656; no esta
41296340;61427121; no esta
78527021;55512249; esta
02141292;62211761; esta
80203432;61872988; no esta
30070255;61763334; no esta
49096150;64178264; no esta
19124815;58868831; no esta
46009945;57501793; no esta
51956523;77346034; no esta
13640350;79387632; no esta
31078303;73506466; no esta
22105043;83377813; esta
78322842;62983599; no esta
84301475;53548305; esta
44120838;65055490; no esta
74355704;69110524; esta
33981611;81455683; no esta
60579599;65695489; no esta
60522203;70318844; esta
71506220;67119700; no esta
46404224;81328536; no esta
38816064;78250567; no esta
35194761;64419331; no esta
54300598;71855695; no esta
43167457;61794055; no esta
82547287;63168773; no esta
09120778;64231597; no esta
95272164;65366956; no esta
90085884;59744777; no esta
21851927;65220183; no esta
92570456;67792553; no esta
70788160;90148151; no esta
98633309;77898994; no esta
01028946;77346034; esta
37010669;85297811; no esta
08089376;88707300; no esta
93975705;62525360; esta
15996805;87068902; no esta
99975092;85753064; no esta
69458822;116794304; no esta
58463352;76911262; no esta
18579967;75037344; esta
01229789;81317442; no esta
09977072;99571926; esta
13505563;86721169; no esta
85524481;83227626; esta
97485956;85899410; no esta
83532013;76716275; no esta
54886202;82918720; no esta
66208396;86589756; no esta
92389254;96022491; no esta
38876244;63684611; esta
05878473;58263819; no esta
25979153;56548195; no esta
72843278;58614965; no esta
45042716;39599736; no esta
79885342;56783288; no esta
91212053;56801207; esta
38856311;52438119; no esta
27084987;49739456; esta
89536667;64039598; no esta
