User;Time;esta/no esta
61700087;201935955; no esta
53107968;1210025; esta
14111805;201988862; no esta
17681318;254720; esta
09412803;933546; esta
28816517;350293; esta
32742766;223721954; no esta
44945185;204755792; no esta
36198243;1271892; esta
78983461;196024923; no esta
60966179;210328904; no esta
96165610;73387; esta
75365087;1129812; esta
86007888;527360; esta
12527009;884052; esta
00130611;223761207; no esta
74636509;197187588; no esta
45672701;1338452; esta
45335342;214168046; no esta
76266120;208300106; no esta
93618727;212350875; no esta
94384302;229499439; no esta
14954330;228547121; no esta
35728400;205253284; no esta
32428616;204635898; no esta
15785471;1086292; esta
67793176;945919; esta
47035712;212097862; no esta
52716007;202822994; no esta
69781613;539733; esta
21892999;215804737; no esta
62276519;203601232; no esta
53945429;208669173; no esta
29179291;224821899; no esta
92868512;212166555; no esta
80993983;453120; esta
95914172;208449440; no esta
18249717;212841541; no esta
34457831;208113653; no esta
80782796;200312064; no esta
21021984;220493798; no esta
41514119;1108479; esta
57379235;646399; esta
17663409;655359; esta
46407563;208715679; no esta
59692467;210867783; no esta
85849207;210586611; no esta
55671993;210297331; no esta
82095305;531199; esta
70140389;212504902; no esta
31267166;209925278; no esta
32536060;211482609; no esta
64822730;206331042; no esta
99723479;200589823; no esta
76951327;215893; esta
58671404;214043033; no esta
33414665;212870554; no esta
25353161;196047963; no esta
95660135;677972; esta
84183431;223906700; no esta
27099940;226619443; no esta
08120349;227929735; no esta
97052271;1383678; esta
64730427;203638779; no esta
15927745;951892; esta
78514287;651093; esta
00832252;215927190; no esta
73263434;207058508; no esta
42565376;212285595; no esta
36544853;218840040; no esta
45664577;218027241; no esta
86468998;739839; esta
30668849;222179983; no esta
63483601;206064803; no esta
71095368;209166666; no esta
75764453;203241553; no esta
00384866;201912915; no esta
22327678;202881447; no esta
79227300;1046612; esta
98358489;222753848; no esta
66238726;207591414; no esta
86522067;1103786; esta
72817780;14507; esta
34208653;200766036; no esta
79230934;422399; esta
75626712;189644131; no esta
58194561;203678032; no esta
99115070;201883475; no esta
87497349;537599; esta
62518187;203777019; no esta
06842242;196164442; no esta
62089321;202125821; no esta
61963487;208635039; no esta
72009115;202664701; no esta
64368355;1136639; esta
22796858;200051798; no esta
23920227;191364449; no esta
98573982;217719615; no esta
55240455;735573; esta
20165813;225917578; no esta
03567867;134325161; esta
57716965;218611773; no esta
98030074;214703939; no esta
34164032;211999729; no esta
96839550;216196843; no esta
27728380;219684412; no esta
59297611;213356527; no esta
02308794;214548632; no esta
12931490;217334335; no esta
67503268;215369537; no esta
73822116;211783836; no esta
37646425;696319; esta
44379765;830719; esta
13632642;208158880; no esta
39909624;210463731; no esta
51169390;209708958; no esta
04884811;227491549; no esta
93133767;529066; esta
62926270;565333; esta
78153704;94720; esta
11272000;224187873; no esta
34501429;240192972; no esta
80951707;221357370; no esta
39262115;212704154; no esta
29746352;207334135; no esta
86995529;203574779; no esta
69478662;28737244; esta
17912385;153748709; esta
12275883;193121033; no esta
16673970;209171359; no esta
67783440;198395479; no esta
09351323;209712798; no esta
25189702;206898082; no esta
24489423;872958; esta
32504094;687359; esta
53534956;455680; esta
39365267;207785121; no esta
54506042;217491348; no esta
47763443;205558350; no esta
99718158;20906; esta
59792971;196908974; no esta
68819238;513706; esta
18088631;212399088; no esta
98669931;208623093; no esta
38017499;1125972; esta
45004117;207539361; no esta
60361581;402772; esta
21746958;218605801; no esta
57779058;213194820; no esta
22326749;1080319; esta
94962223;526933; esta
46176024;439893; esta
60868204;200409344; no esta
32670257;202632274; no esta
89676913;222247395; no esta
88693000;438613; esta
76570827;570453; esta
04473716;209371465; no esta
62326493;216067563; no esta
54867104;38827; esta
59262452;1194665; esta
18070755;208068427; no esta
52419440;196438362; no esta
62903302;210139465; no esta
08569292;201800702; no esta
53054395;199602945; no esta
36951108;194650631; no esta
73287793;192164448; no esta
33752632;205943203; no esta
65742426;661333; esta
24645338;875519; esta
91713293;193350153; no esta
52920695;213348847; no esta
46864132;200942676; no esta
43975627;1314985; esta
36262006;207721974; no esta
36074785;424533; esta
00794653;731305; esta
45052466;171166501; esta
77777007;204774138; no esta
28081583;226870750; no esta
21006643;208004853; no esta
82913149;208213; esta
23043786;219132306; no esta
30639913;279733402; no esta
97005114;227462963; no esta
79968508;12800; esta
83577813;227981788; no esta
55873605;200407637; no esta
69633576;303360; esta
59606508;578133; esta
09079893;202274301; no esta
60290288;204031739; no esta
76548716;229866372; no esta
66647475;228004401; no esta
19867216;216371776; no esta
09465011;201812222; no esta
89361711;202394621; no esta
08513547;215163885; no esta
57983492;433493; esta
77892849;207284641; no esta
71299552;313599; esta
90684249;224879072; no esta
62235400;267093; esta
86709760;208873973; no esta
17483686;479146; esta
20073598;200647424; no esta
59899399;969386; esta
35152675;198387800; no esta
01833060;207578188; no esta
18360631;211465116; no esta
46077537;20053; esta
14631160;206406989; no esta
90875923;203005607; no esta
47547513;198590040; no esta
37456310;201756329; no esta
36240180;195660977; no esta
36146986;209405598; no esta
54930940;208499787; no esta
75697915;209689758; no esta
08992090;202578941; no esta
36171480;40533; esta
90767785;209637705; no esta
27036009;189828451; no esta
04893167;85760; esta
05484001;930559; esta
70436394;216416576; no esta
07383182;216688789; no esta
09471090;204310352; no esta
47431085;204399952; no esta
80977887;209325386; no esta
47442686;649813; esta
87692349;191333302; no esta
57064175;203880699; no esta
76968307;222293; esta
17770758;202014035; no esta
72561158;196799749; no esta
57579037;1069652; esta
18852669;204894458; no esta
67386287;210966343; no esta
70325822;194197939; no esta
12554299;221883449; no esta
48224225;708265; esta
99996004;221579663; no esta
76996734;203030354; no esta
53976139;209532318; no esta
82173442;218568254; no esta
34503601;209304478; no esta
36665036;200371797; no esta
49112674;1141759; esta
05008894;200706730; no esta
00220881;200693929; no esta
74623059;211449329; no esta
60228468;866559; esta
97382103;198398466; no esta
69002825;320000; esta
29433499;193848072; no esta
38145270;869972; esta
54066716;209094559; no esta
66263259;193252446; no esta
26846977;210595571; no esta
25061796;197895427; no esta
41005915;306773; esta
81145329;196127749; no esta
28471960;219540625; no esta
41050281;194130098; no esta
03341824;88747; esta
74197597;203382780; no esta
56645548;435626; esta
54109988;217899241; no esta
90315352;556799; esta
10035067;204408485; no esta
04850860;203163046; no esta
49400162;207985654; no esta
77033641;490239; esta
14733556;210773; esta
48786593;211046983; no esta
82920368;454826; esta
62804472;224159713; no esta
42479705;211381489; no esta
77512779;193520393; no esta
40662700;826453; esta
06123595;207276534; no esta
48457612;215071724; no esta
27704801;248320; esta
65950031;1027412; esta
84273314;207061922; no esta
49481159;207563254; no esta
11909676;360106; esta
41906380;220680678; no esta
75016210;199667371; no esta
94696830;351573; esta
73680041;196137989; no esta
04989718;198894252; no esta
82912305;72533; esta
96795749;198463746; no esta
12994147;200336384; no esta
83389625;668159; esta
90835214;957439; esta
44048927;213250714; no esta
41205163;191413941; no esta
74089636;324693; esta
44865260;197973; esta
41075198;221637690; no esta
89473879;205851044; no esta
96568178;149333; esta
39362865;212830874; no esta
79218198;212347461; no esta
09430424;1050026; esta
35995634;208411894; no esta
36268092;290133; esta
70737487;213793006; no esta
33011690;168524157; esta
29942393;214721432; no esta
45518857;207018402; no esta
45397037;219569213; no esta
57146887;218968040; no esta
44701136;209924851; no esta
43458462;200699477; no esta
01067130;225357365; no esta
24813945;741973; esta
22760273;204704165; no esta
76915198;215697218; no esta
51207086;416426; esta
12016233;203340113; no esta
33841830;212958447; no esta
35924261;195640069; no esta
96804295;216031723; no esta
70921872;195062363; no esta
19184856;183943445; no esta
91201848;189486690; no esta
73704342;198491052; no esta
48050757;198148867; no esta
35659158;880212; esta
72809184;500053; esta
99792229;212592795; no esta
24374977;200906410; no esta
66872829;214804632; no esta
62166754;210785863; no esta
11664651;666453; esta
48816491;220157584; no esta
27781174;118613; esta
02597836;204162299; no esta
95498879;212427248; no esta
13358096;589653; esta
16983533;448426; esta
24468722;204514299; no esta
45310326;773545; esta
95295055;205423523; no esta
07339438;211851675; no esta
04902274;197546; esta
38082197;196817668; no esta
47859320;211942129; no esta
04883204;210739357; no esta
28378569;212959727; no esta
27507133;13741209; esta
16907766;198713772; no esta
80492849;121173; esta
90005937;202450515; no esta
50172630;211173703; no esta
91961331;217871508; no esta
47950585;199631531; no esta
38133954;213575834; no esta
56872690;214131353; no esta
02759187;185323283; no esta
27502560;199542358; no esta
28677191;198463746; no esta
94907265;207434828; no esta
99882957;184903444; no esta
69814555;1004799; esta
33621405;206105336; no esta
15074371;206722295; no esta
54371467;311466; esta
40188885;212728475; no esta
95746947;211928049; no esta
04402718;208070560; no esta
70891901;204795471; no esta
62481352;193280; esta
22781496;200932436; no esta
29259571;164814722; no esta
16997723;166692053; no esta
01826139;164732375; no esta
52179409;811519; esta
32219295;164161923; no esta
13950033;164075737; no esta
87404384;165359148; no esta
73542173;171611514; no esta
90545267;986026; esta
19500902;162160006; no esta
18830031;823039; esta
86840611;162046086; no esta
10887556;164234884; no esta
11686848;161877979; no esta
70794403;406186; esta
24006455;170745808; no esta
03959261;163341018; no esta
88840077;161101874; no esta
31681326;805546; esta
91450368;163998510; no esta
08569626;163233498; no esta
27163874;163404164; no esta
44657942;485120; esta
01000541;166408320; no esta
19684181;176681587; no esta
21765849;680106; esta
23502178;186290109; no esta
94779993;162458672; no esta
20343208;167384532; no esta
68755110;164512216; no esta
78566790;180830489; no esta
00630739;224984459; no esta
49047315;174620790; no esta
29771771;163373444; no esta
39997699;10240; esta
77982620;139094862; esta
45585982;161516167; no esta
71214940;171218128; no esta
67629257;210181704; no esta
72265212;230059652; no esta
79636904;224940085; no esta
10398142;140373; esta
38094754;229359920; no esta
49770741;231445464; no esta
24269476;219616145; no esta
49334148;200818516; no esta
11941506;229981145; no esta
81399034;1093546; esta
27723238;214904472; no esta
32036414;226019551; no esta
31329513;200557396; no esta
21043543;535892; esta
73021988;219667346; no esta
82228071;648533; esta
43424414;157440; esta
06786684;84272532; esta
37972692;198269613; no esta
70105085;219833745; no esta
63331272;119040; esta
83649631;209651785; no esta
76925254;380160; esta
08076251;645546; esta
13903638;199870891; no esta
19143833;206788002; no esta
65234264;204710565; no esta
57420471;207987787; no esta
15173197;822612; esta
57522535;384853; esta
43885948;221728143; no esta
56190606;198685185; no esta
22351370;779092; esta
19700870;205337764; no esta
00125129;222840461; no esta
19034757;462506; esta
29946901;218625853; no esta
86499281;216781376; no esta
32023231;213377860; no esta
23826935;236799; esta
09134368;759039; esta
93172461;970666; esta
31398197;225629578; no esta
25116152;231643010; no esta
49077852;204295845; no esta
29697185;207597387; no esta
87919034;208058187; no esta
93623866;217752468; no esta
62508644;212595782; no esta
15928664;194846470; no esta
70688099;756480; esta
64154712;240213; esta
92201289;208351733; no esta
33317334;226877577; no esta
47901886;209206346; no esta
78323246;211701915; no esta
44371461;210653597; no esta
69789022;1305171; esta
20654938;210388638; no esta
86508889;190522636; no esta
30564975;215532951; no esta
74734105;204757498; no esta
41206597;765866; esta
59324019;184410217; no esta
22132724;220586811; no esta
26923208;215230871; no esta
00740835;68267; esta
57163527;191289355; no esta
69828896;196181082; no esta
11417850;710826; esta
14166577;210813597; no esta
27889229;202584915; no esta
16833392;217543828; no esta
99301003;836265; esta
27748811;133547; esta
85839797;113066; esta
30003732;869119; esta
41249544;217274602; no esta
82478517;293973; esta
17330933;199171585; no esta
62846131;191570954; no esta
08659552;223317901; no esta
33499501;225207605; no esta
97723523;230893785; no esta
45428375;209976478; no esta
23944977;208587680; no esta
29802435;209864692; no esta
77026932;468906; esta
60120786;214003352; no esta
58305034;224607712; no esta
51519443;217147456; no esta
24072596;616533; esta
01649260;517973; esta
60540876;249599; esta
24486486;217347135; no esta
06012995;206098936; no esta
62971018;206653602; no esta
64306201;214599405; no esta
99159956;206566989; no esta
54043153;212177648; no esta
37489011;241493; esta
86842894;216129856; no esta
28426631;933119; esta
34939086;203435686; no esta
31431124;205080911; no esta
28438673;220574438; no esta
19924775;224546273; no esta
77256417;692479; esta
06474833;1062825; esta
00884027;208570187; esta
75246118;191870901; no esta
65531155;204714831; no esta
10724614;202037074; no esta
88296834;222959928; no esta
56135278;527360; esta
15580003;222037050; no esta
43241466;1345278; esta
78947205;202418940; no esta
03208191;191553035; no esta
95457505;220075665; no esta
04984099;1079892; esta
31908107;159989129; esta
18961738;223191181; no esta
33543881;218003774; no esta
61149988;197368921; no esta
05941449;214576792; no esta
19994347;192799753; no esta
51136972;215927191; no esta
90187332;200858623; no esta
80745755;190741516; no esta
11527372;642559; esta
08367944;1039359; esta
78880278;217791721; no esta
19425494;965972; esta
12067070;205793017; no esta
58506302;886612; esta
67631975;203982245; no esta
84528621;200772863; no esta
90936752;423252; esta
85489752;204099579; no esta
29188217;197986733; no esta
43147205;876799; esta
18589708;214548205; no esta
54581429;213578393; no esta
92354911;216530496; no esta
26518001;213132954; no esta
83764235;194034098; no esta
51601431;213200794; no esta
57307344;42239; esta
93403818;202914727; no esta
23432191;216654656; no esta
50771685;1142612; esta
83775387;1096958; esta
76376611;64426; esta
80181434;203178833; no esta
62340281;204397819; no esta
04122836;849066; esta
70607475;210391624; no esta
16766270;89173; esta
70861707;211295729; no esta
23729810;263253; esta
99635419;208943519; no esta
45180874;1108906; esta
27527543;208523253; no esta
83393241;222120676; no esta
87364314;227489416; no esta
10008947;628906; esta
22875349;81920; esta
97301844;206691149; no esta
80488573;201700435; no esta
73806852;207390454; no esta
01084118;207169442; no esta
64427099;210113864; no esta
57944407;203678033; no esta
45648589;197891586; no esta
66664550;222795235; no esta
05320795;136821159; esta
55723000;211746289; no esta
78578744;214908738; no esta
58926804;212248902; no esta
87933854;204168272; no esta
31627807;203347793; no esta
83735449;1035092; esta
66439166;213453806; no esta
26839816;207855521; no esta
88959587;200917930; no esta
68574352;206404429; no esta
41752654;979625; esta
19018543;189013; esta
70875947;395946; esta
98711209;105387; esta
53296627;215813697; no esta
92353196;198415533; no esta
91850156;229547; esta
84616195;221323236; no esta
21560725;214162073; no esta
19145056;1081172; esta
48435813;215719831; no esta
77865320;204263845; no esta
26677238;202716754; no esta
01469641;198474840; no esta
37982351;222572942; no esta
12536128;222231182; no esta
18746740;228339334; no esta
35566164;31310467; esta
25590554;90453; esta
03960180;214121966; no esta
91647358;189406478; no esta
41995714;207299148; no esta
58271111;207062775; no esta
88317030;191607221; no esta
87761420;192970420; no esta
02530179;202559740; no esta
30583115;221807929; no esta
28893131;203217660; no esta
19124233;214068633; no esta
93560426;206453496; no esta
04813703;207255201; no esta
19642477;632319; esta
83052711;598613; esta
58431191;179626; esta
56940630;107591969; esta
27988733;212534342; no esta
38602294;788905; esta
30454781;1030825; esta
40734143;256294498; no esta
19974448;32853; esta
72587944;209627465; no esta
42374386;194975324; no esta
47957710;204275792; no esta
97551052;195697669; no esta
73316778;199455318; no esta
00364142;189893303; no esta
14392047;213533593; no esta
51803673;212879087; no esta
83497499;209166239; no esta
68961838;1021865; esta
55793152;208899573; no esta
96726456;209640265; no esta
38605448;219273959; no esta
92343249;224074806; no esta
19839363;17920; esta
01315138;229819012; no esta
19806117;214306286; no esta
11006993;189518264; no esta
35979604;942079; esta
00228101;347732; esta
34660998;206416802; no esta
65599532;201971795; no esta
83166248;215734337; no esta
61013370;185470056; no esta
92153839;190332770; no esta
69751487;218593854; no esta
83517990;217325802; no esta
72283195;88320; esta
91142149;22187; esta
38850139;210680904; no esta
34360393;216158444; no esta
08193618;214863938; no esta
15370372;189516131; no esta
70639333;12968517; esta
14517038;203841446; no esta
92339391;133546; esta
12133228;208165280; no esta
28076336;201338622; no esta
83712149;203558566; no esta
15908910;467626; esta
77272287;196481882; no esta
71048005;173653; esta
43375157;190720; esta
93167400;214752578; no esta
13117046;609706; esta
83742383;603733; esta
70634027;696319; esta
49958974;193173086; no esta
80422881;111021084; esta
81110320;29440; esta
47861983;218026; esta
71972637;211944688; no esta
59322773;207786; esta
95458055;217868948; no esta
38662092;884052; esta
65818246;147626; esta
57654565;214953112; no esta
77697182;221058277; no esta
24328850;209667999; no esta
88585219;1128958; esta
94624801;215940417; no esta
16473621;233338154; no esta
40145948;235963431; no esta
66691752;223770167; no esta
16651070;214527726; no esta
83445375;215397697; no esta
09292266;216352150; no esta
87224908;210058824; no esta
11341627;199673344; no esta
82057026;212505328; no esta
70247421;229577519; no esta
71253708;498346; esta
79873371;503039; esta
89705464;220137532; no esta
42027181;202361341; no esta
88837863;208506186; no esta
36654127;201214036; no esta
15346363;211207410; no esta
13256635;203455739; no esta
85149211;213570713; no esta
22405036;768853; esta
24235664;214502552; no esta
71924690;209442719; no esta
48889526;233377835; no esta
50137341;339200; esta
15080519;214477806; no esta
40684296;215814124; no esta
17126420;204430245; no esta
67056985;209622771; no esta
73434174;14080; esta
50800096;223180087; no esta
06394849;195459164; no esta
17813669;204552271; no esta
54459635;159574; esta
49864839;208947359; no esta
34981546;1136639; esta
98193072;226166323; no esta
06348152;228518961; no esta
86728804;240640; esta
82322260;216083350; no esta
71867067;206227789; no esta
64646058;214194072; no esta
04952219;214102766; no esta
26988371;216056897; no esta
67273353;208504907; no esta
49885974;193363806; no esta
41710328;247327684; no esta
39229558;252322664; no esta
15522975;238599375; no esta
72842155;224000; esta
24498926;881065; esta
65116420;240860705; no esta
54453010;235656231; no esta
22093528;239315747; no esta
82816485;336137810; no esta
77915454;652799; esta
89238645;226812296; no esta
45280717;268587176; no esta
25905311;829439; esta
38563248;284958782; no esta
54318671;240127266; no esta
53541571;567039; esta
78264715;235088340; no esta
30265019;327174408; no esta
43486082;25600; esta
26722008;372309284; no esta
49755973;17920; esta
92229323;560212; esta
57401722;1009065; esta
32055714;1364051; esta
75114300;302952572; no esta
95517503;317679380; no esta
38347701;328755206; no esta
28284305;7680; esta
64246235;28160; esta
35659293;250936852; no esta
59947251;213739673; no esta
10911268;235051219; no esta
95147522;1115731; esta
07489773;135680; esta
66974741;254293; esta
91787550;236044498; no esta
91071175;1166505; esta
08101270;216393110; no esta
21125723;1045759; esta
65850678;244079474; no esta
33031503;284803902; no esta
98227755;1061545; esta
84381421;532052; esta
08975966;1231358; esta
09555572;237705936; no esta
11654439;228016774; no esta
67744089;108800; esta
25075277;216537323; no esta
16944492;212460528; no esta
40997787;218729533; no esta
59483981;219905852; no esta
33841644;212166555; no esta
82769971;228073521; no esta
28039702;224329100; no esta
23883603;218435987; no esta
07765621;930558; esta
58738818;1444265; esta
64398321;217204629; no esta
85687378;216219884; no esta
45745107;204040699; no esta
64534172;207214668; no esta
27141771;212974661; no esta
39794451;203063633; no esta
82219872;218649747; no esta
02151346;204548858; no esta
92343796;214715885; no esta
52070861;208933706; no esta
28892507;192225460; no esta
33515137;221365476; no esta
87253542;852053; esta
36862097;1155412; esta
10713890;238826788; no esta
77667369;226975283; no esta
99660053;200548437; no esta
93786860;221816463; no esta
18070122;228455814; no esta
47299975;270716667; no esta
54201860;226533256; no esta
33217209;177066; esta
99165891;228724614; no esta
00204115;234759806; no esta
89258521;242482463; no esta
75628816;1238185; esta
17927246;250889492; no esta
64805705;216587670; no esta
21983628;256759138; no esta
10741416;259071668; no esta
03761395;207410081; no esta
12660509;212350875; no esta
50960077;221311290; no esta
72015559;533760; esta
02475600;226367283; no esta
76073902;240329505; no esta
61792009;214994499; no esta
12247807;376746; esta
47476693;293530077; no esta
73479248;77227; esta
99672511;651946; esta
90420287;222454329; no esta
16272313;81920; esta
96481930;261209692; no esta
68474112;125014; esta
90333695;260637106; no esta
45834713;244641820; no esta
00252879;303861798; no esta
40673599;216833003; no esta
81717827;221360357; no esta
26473272;586239; esta
25355352;437760; esta
63183120;770132; esta
55368534;220054758; no esta
92659764;228013788; no esta
12108866;259758174; no esta
15772783;1059412; esta
96316633;267561898; no esta
91641663;232373036; no esta
64895654;224758753; no esta
16243102;232059436; no esta
98043197;219721958; no esta
17056698;190758582; no esta
59082897;192000; esta
48567088;277728498; no esta
43012838;290065975; no esta
09753883;286457233; no esta
46828756;333148587; no esta
93964799;1079892; esta
38283805;218783720; no esta
75628786;204514725; no esta
49663718;592212; esta
96298761;196361988; no esta
97982047;207631947; no esta
88255318;221271183; no esta
15884485;209478132; no esta
73389246;232498902; no esta
86831994;239129721; no esta
06858815;237733669; no esta
59393601;1316692; esta
43045600;1120852; esta
55503565;924159; esta
66511248;553386; esta
26003607;412586; esta
40887888;740265; esta
76547648;586666; esta
99401394;74667; esta
61531261;224755339; no esta
61289484;228800987; no esta
28874835;228003975; no esta
33090329;340475298; no esta
78568777;270157735; no esta
38630409;276361886; no esta
28828040;590933; esta
26380775;261372252; no esta
97177593;143995122; esta
95429378;250950932; no esta
81941025;28587; esta
53413048;1222826; esta
68278858;266768725; no esta
58106816;239716814; no esta
80534624;245185819; esta
07074697;203093; esta
25723644;1129385; esta
56476750;228180188; no esta
89471084;275078901; no esta
07585613;1220265; esta
31012052;269606908; no esta
18200337;261475506; no esta
56458201;253959355; no esta
73253022;961279; esta
90991347;234644179; no esta
73645920;243713821; no esta
83829318;241443531; no esta
83443512;225016032; no esta
20999937;287146; esta
86611507;230695385; no esta
72083476;501760; esta
02741849;585813; esta
89393468;232966528; no esta
69181356;217104362; esta
83565696;239909667; no esta
47023747;226287924; no esta
62728212;546560; esta
77122104;253945275; no esta
28550739;40533; esta
16611392;248954135; no esta
85166911;234906579; no esta
66498812;245405980; no esta
72288680;239464653; no esta
36868175;242081397; no esta
63038160;232552236; no esta
50774145;714666; esta
16778448;229467866; no esta
54180708;572160; esta
71163814;303786; esta
37032294;926292; esta
21581794;391253; esta
46585280;232982315; no esta
82675160;288676750; no esta
56196892;242862196; no esta
75611801;291037494; no esta
23457094;1158825; esta
99793265;241512651; no esta
97760485;232076503; no esta
41854287;330210137; no esta
76209805;1041492; esta
73361628;385250920; no esta
11982209;319929190; no esta
21982286;244480; esta
52082727;402452391; no esta
75394322;278227697; no esta
01240016;779519; esta
90649409;883626; esta
63752911;281324439; no esta
13541977;255202660; no esta
72460109;283930943; no esta
20779842;602453; esta
84309442;258531082; no esta
26266415;255658340; no esta
91356291;264972887; no esta
76723617;274345462; no esta
94389887;238459428; no esta
20307784;239360; esta
05884991;230914691; no esta
53285779;1086719; esta
49825705;231323010; no esta
93326933;237745189; no esta
31421077;230532398; no esta
61202163;854186; esta
91045601;5604259; esta
39557276;691626; esta
83813443;221798543; no esta
72044385;217990548; no esta
93022008;340053; esta
86153925;228649520; no esta
08438035;219599079; no esta
39292248;210266611; no esta
91847024;1317545; esta
55247964;209076212; no esta
44665090;188639332; no esta
10727810;740266; esta
71302804;216097430; no esta
37499225;210840050; no esta
61669996;201915475; no esta
49951500;203303846; no esta
07255307;223031181; no esta
14920536;216743829; no esta
07895350;202855847; no esta
45147278;82773; esta
67434503;218758547; no esta
04227695;191394315; no esta
38346293;206724855; no esta
46095938;207598668; no esta
49391399;209944052; no esta
19731091;200330836; no esta
31164793;213979460; no esta
46905136;229314693; no esta
28429335;226253791; no esta
17248773;495359; esta
57065778;777386; esta
02940463;891733; esta
88524870;229900932; no esta
69631176;197339907; no esta
71612677;200398250; no esta
60314478;217586921; no esta
51207081;192760926; no esta
40794484;1064959; esta
98586597;226762376; no esta
97797985;1008639; esta
75090613;378026; esta
43438029;823465; esta
25831782;202272167; no esta
07588784;580266; esta
87172818;223595661; no esta
94577271;215321325; no esta
48967010;204097873; no esta
24899400;216622656; no esta
25557073;206319949; no esta
76523761;805119; esta
57675585;204496805; no esta
86178588;210762397; no esta
11570136;220955877; no esta
23449321;202359207; no esta
46461577;193884338; no esta
91427572;210382238; no esta
60420927;198415106; no esta
10232508;225790431; no esta
23463886;197735854; no esta
15430135;254293; esta
74235473;203695100; no esta
25942641;44800; esta
04055878;214702232; no esta
40641831;1145172; esta
41174585;656639; esta
27797364;210398877; no esta
71997705;222131343; no esta
35425827;120319; esta
36360454;217336469; no esta
14364969;228952454; no esta
21000021;1134932; esta
72504915;227935709; no esta
86894770;419839; esta
77961655;765439; esta
30200045;92586; esta
49726967;228246321; no esta
01228758;214251673; no esta
70944646;215122498; no esta
71579360;209658612; no esta
92457152;205934243; no esta
69940226;220207505; no esta
70056303;195879003; no esta
91139622;204613285; no esta
37897016;224385420; no esta
51790795;738133; esta
93865050;216157163; no esta
31959356;224201100; no esta
55391691;192593673; no esta
58805299;223562807; no esta
46537339;209369332; no esta
38825178;219240253; no esta
79995369;209240905; no esta
17372310;226214537; no esta
74561078;211121223; no esta
26208083;1021439; esta
66304495;144901788; esta
08068698;226538803; no esta
02314250;201187155; no esta
02954515;203547473; no esta
85741717;73813; esta
61197700;73386; esta
87458724;211131889; no esta
87813567;464639; esta
17329020;202430461; no esta
56533536;215091778; no esta
89185668;634452; esta
71744452;207436534; no esta
48750675;341760; esta
25244643;250026; esta
07140244;1035945; esta
39231283;208764320; no esta
80181307;229121841; no esta
96169911;227835868; no esta
28939460;211200; esta
52382996;213315567; no esta
57569670;1041066; esta
35066621;207420748; no esta
67400969;210960796; no esta
98716872;144213; esta
99050995;587093; esta
36643940;198624172; no esta
74881140;192954207; no esta
40444626;203937446; no esta
63066942;174171511; esta
90409363;224465206; no esta
06524058;213700420; no esta
07281978;346026; esta
26778977;219895612; no esta
22230426;212188742; no esta
59717070;205922723; no esta
51511135;212818501; no esta
91132755;211948529; no esta
84875655;1116585; esta
45201922;204142672; no esta
94449690;202914727; no esta
45948316;882346; esta
72952137;205883896; no esta
55572680;210491464; no esta
37459145;246591257; no esta
08250781;218687293; no esta
62698250;575146; esta
69384334;1227092; esta
61903250;194748764; no esta
43477995;215084952; no esta
79802628;217268629; no esta
71433372;198074626; no esta
96660205;1201918; esta
69974035;231631917; no esta
10480617;144940187; esta
23843547;733865; esta
20419072;866985; esta
55205628;233851434; no esta
64404872;228537308; no esta
11597340;233312555; no esta
24109809;938239; esta
66394535;717652; esta
35944867;216015510; no esta
80045881;785065; esta
62593252;220344038; no esta
09859479;204364538; no esta
92839260;199554731; no esta
57820733;208561653; no esta
45714338;334079; esta
94633450;911786; esta
03653151;218879720; no esta
54073125;522240; esta
48812544;717652; esta
24936353;228800134; no esta
93858374;221046757; no esta
39230735;731732; esta
02380652;217112895; no esta
48400564;159999; esta
19786697;106666; esta
59804764;8106; esta
38474968;214912578; no esta
84721821;1073492; esta
96995309;812372; esta
01350136;125118133; esta
16466697;213436740; no esta
80171623;214848579; no esta
36030777;209523358; no esta
97970908;208533920; no esta
80858713;193748232; no esta
63754503;457386; esta
24539780;858452; esta
87442547;215491991; no esta
64884515;217377855; no esta
89585524;199046145; no esta
55212157;218441107; no esta
38270808;215197164; no esta
57028838;201589502; no esta
50127658;139094; esta
38124786;279893; esta
06247774;194299911; no esta
39105462;243200; esta
18494995;210652317; no esta
87666487;71680; esta
62160941;198162946; no esta
87407120;226399711; no esta
50997842;234467113; no esta
28743219;230063919; no esta
02703931;240712652; no esta
29385962;206666829; no esta
70442864;221956836; no esta
82648995;204993444; no esta
31721147;204433658; no esta
89395574;199612331; no esta
04633905;1169492; esta
48643569;208440479; no esta
74852819;229472986; no esta
11224520;211611889; no esta
66450022;208725066; no esta
08010332;203643900; no esta
31867711;731306; esta
79329254;196807002; no esta
39002337;222682595; no esta
75919871;215853804; no esta
07612338;212338075; no esta
99107718;217017748; no esta
40086656;213502020; no esta
85046951;833279; esta
58951574;208287307; no esta
67531845;939945; esta
76172155;471466; esta
37059022;914346; esta
21296774;216285163; no esta
05231447;632319; esta
02347915;223882806; no esta
31307557;213926553; no esta
52665118;115199; esta
35762629;58026; esta
69196364;565333; esta
44882952;223842700; no esta
13265349;207780001; no esta
38474759;216949909; no esta
27902011;218872893; no esta
30200772;1017172; esta
75337477;214840045; no esta
01649820;230379225; no esta
91302908;229187120; no esta
67208236;45227; esta
94057340;210624157; no esta
29507235;523519; esta
30099346;211241117; no esta
90396955;207781280; no esta
