User;Time
97916836;26027
92238711;29867
54908264;30293
95651835;24747
06474833;24746
80520161;49066
69269109;46933
97435947;33280
60562200;35413
32727455;33280
33914147;42240
59811031;31147
35461404;29867
96825222;26027
78279771;24747
04718054;24746
46013979;31573
38782757;25600
20850212;25600
15057994;31573
69503239;50773
67894081;41387
89972202;29867
55385365;30720
06802186;26453
19964661;31146
56817632;32426
73943268;30720
93964799;30293
56693513;30720
68579711;31573
30653036;32426
08655799;30720
35989182;33280
97869807;31147
25372223;49920
66536752;46080
76626465;32000
21424661;29867
82893079;30294
45667524;29867
42347148;32000
31918218;31147
91592110;30720
23688973;32426
51712869;29866
37733004;30720
22326749;29440
19363171;30720
80227007;30293
27550905;50347
27530810;40533
79715172;32000
78396536;33280
33566659;33280
64998542;32853
38145270;33706
91503484;79786
95147522;34987
19254150;43946
09651213;37547
49187966;44374
21871804;37120
77164779;32427
99757110;32000
24539780;32000
63825704;30720
40159119;32426
01582268;32427
92714071;32853
17303571;25599
85285384;68693
48841362;30720
57975872;24320
46321161;30720
15058656;52907
85169453;52907
00906235;25600
44984408;33280
41891627;27307
62669188;46933
59521342;51200
38147511;41814
49104682;41387
35659158;33706
40442769;18773
43147205;24747
32119574;30720
96520641;30720
35083653;31146
94223123;31147
57917312;30293
42993427;31573
39943935;30720
47792066;33280
18354001;30720
51238798;30720
59783537;24747
01898810;30294
61894024;30293
71244035;30293
65160722;30720
58870425;30720
35047164;29867
54778699;24320
13827468;31147
06550622;32000
76688150;30720
26925252;19200
97109237;30720
93990511;30720
43072392;78507
22129954;31147
79375899;29867
24489423;25174
03399982;30293
69612058;30720
19145056;24747
60619897;30720
53631823;31146
19365209;32000
49237711;23893
39162728;30293
90446324;25600
18240406;31573
88273706;31147
66147276;27306
98447964;31147
44677586;31147
06196008;31146
55844529;29867
25646999;30720
19689835;29866
54194984;29866
60455779;29867
58987298;24320
83735449;29866
14009192;24320
02620704;29867
44375108;29867
96287518;31146
28127858;30720
56646324;32853
50124974;64426
90417628;39253
69141638;24747
78561555;34133
47641711;31147
60816876;25173
25188877;31574
30427029;29867
42858894;30720
73097878;24746
38845390;30720
60228468;30720
07748328;18773
10713709;32000
75007948;30720
08444422;30293
72067853;31146
24721786;30720
72671459;30720
44236224;30720
41966448;29867
89376193;25173
99255273;30293
81444056;25174
54021012;32000
12282876;30720
58115628;30720
65907509;31147
13076228;31574
53579696;48640
24884050;31147
49586293;30720
63126239;30720
76547491;24747
36137800;31573
68961838;31573
16221981;31573
76889989;30720
31953481;31573
33875707;30293
42414874;31573
61449631;25173
89512766;35413
19302950;29440
73621328;30720
32919884;51199
40636315;46080
46743537;30293
51782699;29440
89287076;29867
51351849;29866
23127561;30293
15629696;30720
58299235;31146
63920252;45653
25299283;31146
43438029;30293
14783347;30720
33903676;29440
37032294;31573
24711030;65706
07438842;26880
44191873;33706
04122836;32853
20674595;44800
86372529;30294
48879555;30720
93176122;30293
56965830;31146
31389586;19200
83991349;31146
35979604;31147
96314926;31147
78049258;29866
84137125;117333
54588298;55467
42254262;27306
15005489;32000
49873279;32000
95653821;32853
51397961;33280
62079418;40106
47917469;32854
74132193;31573
11236892;33280
49825364;32000
71494635;31147
22963431;39680
95144183;37547
55379171;45226
98045685;58026
50677948;51626
64391865;54613
34601891;56320
65434157;57600
94161310;57173
35396543;58027
99900226;44800
05613101;52053
90589224;45226
13035210;43520
57905037;55040
37261801;45226
55428514;57173
31443311;47360
28497962;47360
14212335;46080
46751494;54613
74791858;37547
89420983;36693
61522656;37973
48749754;39253
70334148;30720
42232601;31573
25886611;32853
73855784;24747
28982443;25173
79116387;30719
23547207;24320
34697392;31573
70636484;32000
30036403;31147
22068719;31146
93570634;30720
26693287;31147
69216903;31573
44236420;30720
45719024;31573
62693271;25600
91685912;30293
75242641;29440
45448914;41387
75766811;24747
44020571;31147
73074578;25600
00202653;25600
46914245;29440
60151489;46933
75237744;46933
18961776;32853
93192008;41813
22093721;32853
88498858;31573
94656221;24746
92579187;31573
94417918;130133
34407739;32853
30246910;25600
38325150;34560
41339630;31147
05817318;31574
78309591;24747
15641285;30293
89080647;30720
79411476;31147
42038779;30720
36401711;19627
82524362;84480
89457313;45227
61057191;34133
32669266;24747
44953149;26880
59380375;37547
24439288;25173
75112219;30720
66117190;31573
86684685;32854
08178086;32000
46309629;44800
69462137;24320
37924147;31574
63856468;30720
18389076;30294
53148527;30294
81518793;29866
78707460;32426
28076157;24746
54029960;30720
85485397;30293
10325254;25600
45256873;25174
94302264;30720
38173667;29867
89533166;31573
28845056;30720
42246386;31146
38718834;34987
69243481;23893
85240223;29866
27487132;30720
61238597;25173
40684448;30293
01382027;26879
62180514;30294
08030185;30720
73948580;29867
56601448;30720
47942335;31146
18806301;26026
59200472;29867
90298811;30294
67623580;31147
26356026;30294
36372842;30720
35082124;31147
40225827;30294
93053975;25174
50004286;25174
98205002;29440
47584808;32000
98696237;30720
35122518;29867
65143575;24746
31484640;30720
19425494;30720
53975274;31147
79980469;31147
95959070;32000
17455446;30293
01958688;31573
64081163;31146
04135180;24747
20792824;32427
56756934;31147
30134533;31146
81307435;27306
36832562;29866
49256473;31147
53326141;25600
73552142;29013
80206284;31574
95025107;31147
02744920;31147
60811862;31573
14369265;25600
20581926;30293
67549768;26453
57606055;31146
55487444;30720
51453049;30293
27398291;30720
35680151;37120
10448169;40106
42373564;31573
99439690;30294
73060514;24747
80452521;24747
62496184;30293
44516772;35840
74442073;30720
63631233;40106
99118568;30293
93292065;31574
12853058;30294
79000590;30294
85125323;30720
86724796;30293
97136217;18773
33003772;32426
98878716;31147
13960448;29867
83925855;30294
69199074;24747
54831172;24320
85777002;30720
58843231;29440
40382589;30720
32510837;30720
21812283;32000
58270298;30720
76354157;29440
91250920;30293
60123849;30293
69126145;30293
72915973;32426
98237282;30720
16183012;29440
50463377;31573
54038835;24320
34268967;30720
65729138;31146
24030857;31147
52717051;30293
50725207;30720
34273068;29867
87829675;30293
00109766;31147
00684223;31146
60452835;30720
17303031;30294
91763231;49920
56634888;34133
15820720;43947
39921551;30293
37356763;31574
18476592;30293
85836394;31573
28723309;30293
97860475;31574
91930070;24747
42324451;30293
20922399;30719
41675263;25600
41752654;29866
51236402;30720
26038007;26453
62076254;32427
91111183;30294
41658410;29867
27032709;31573
84398725;30293
63266271;24320
19638991;20054
95853172;30720
78449821;32000
17832325;30720
63899941;66133
77075831;34986
17985818;26453
13933781;46080
01288699;34133
42428895;33280
09530708;32853
18203802;32000
79408571;32853
80076838;32427
42354100;31574
64484663;32854
03975577;32000
58856131;32426
83900877;32426
37383343;32426
15558382;32426
77507610;31146
44379765;36693
85040789;26027
01106781;31574
27506043;27307
63837327;33280
97117438;32000
57471558;32853
60427038;31147
68189605;31573
05508800;36693
40849860;25174
86314008;31147
40666445;26026
58819146;24746
93131463;32000
23297822;32427
47289027;26454
34049122;32000
79466554;26880
04771164;24747
59600512;32427
12663338;30720
46028907;32853
74862942;31573
35227225;32426
64543252;31573
65843097;32000
77524265;32000
83660835;26027
13856167;31146
15007524;25600
40662700;32427
43690136;34986
52359301;31573
13745200;26453
90685775;30720
92400088;41386
19599491;38826
78202435;30293
93353865;30720
57513370;135254
55872621;40106
15013842;40534
21536618;26880
08989490;31573
93648925;31146
25802680;32426
43649532;32000
43742059;32427
24234236;32426
99301003;26026
34505853;26880
92037871;33280
00262841;25600
14510362;32000
18592353;26453
51732115;27733
25639493;31147
77602659;32853
46393830;35413
70037807;32000
55621208;32427
23034749;32000
72072975;31573
48956844;88320
20673784;41386
49435514;42240
22934338;38827
02231678;32000
41774789;44800
10988189;40960
86973709;51627
12535720;41387
14001110;48640
08820768;64853
98341649;40107
31143562;31147
23405835;32000
45161369;33280
64644654;52053
73535673;35840
03459677;34560
29073416;32000
68919552;42240
72402259;30294
20183734;25600
90295025;32853
83639068;32854
63183120;32427
45170773;44373
03757365;31146
24187692;31573
05846427;30293
06694770;31146
68852822;30293
48944457;24747
22392574;30720
43089681;30720
60341836;25600
52499133;48214
33466146;46506
41342370;30720
45075057;31574
32084923;31574
23418490;31574
80332674;30293
28852576;31147
02271826;31147
61408854;24746
17956018;29440
18953688;29867
93685083;31573
08540460;27734
42179174;30720
25077826;24747
01996158;50347
89498734;44800
81085407;30720
97868123;30294
16179405;30720
40437159;29440
84198004;25174
20419072;25174
55503565;24320
01218556;38827
06517605;24747
65123992;25600
60880173;31147
27867335;30720
52790300;30720
26273952;30294
12347768;50774
74343919;44800
75691218;25600
93116931;30293
81903001;31146
49339578;32000
68853945;30720
95590866;31573
58630182;30720
82459630;30294
18465817;30293
04169202;25173
41298323;31147
07789079;23894
52282730;31147
55127169;62720
06002429;30720
38696084;20053
65056605;30293
16980031;31574
21708943;30294
05557538;30720
52422218;30720
75647788;29440
94710873;31574
78626692;30293
32706495;32000
45166637;25174
25503066;30720
95873322;24320
00446926;30720
46267981;65707
25367972;30293
66938738;31146
42959282;32000
91715731;31573
48908986;25600
63767035;30720
14025945;24747
25011576;30720
68119014;29867
86491329;31573
45277140;30293
03667835;30720
32407149;44800
73876654;44373
94822275;31573
76799561;29440
48058054;29440
26431775;30293
23687968;29866
48221308;30293
84186181;29867
21134107;29440
83578223;31146
12232788;30293
20896957;31146
77343914;29866
52851265;30720
83461988;48214
37215568;47787
55649353;33280
60031527;34133
64163146;32427
73841040;47787
28701595;31147
00492996;31146
50283121;30293
57188160;31146
64605999;32000
07363150;32000
65009237;24320
91458850;32427
03931987;47360
56839321;50346
64575291;34133
37478530;47360
79999215;30720
07153832;31147
31667741;31147
30912559;29867
15711685;31573
91021479;25600
24087556;24747
16795493;31147
91281698;65706
34969763;28586
43389718;32853
36795194;32427
68284869;26027
04822654;32427
79074725;32854
52412602;26454
00768257;31147
61872267;32000
77099163;31573
46776821;32000
53840910;31574
30827835;31573
55644083;31146
49647894;32000
77666178;31999
51237410;36266
99783868;32000
81782492;44373
23010966;25173
52389820;32000
91476627;32854
39663281;25600
58164330;31147
23639671;32000
02762167;25173
82460987;32426
81454848;31147
63557791;26027
34012444;26454
71225485;32000
17471819;26879
19335977;31147
07591400;32427
90682158;31573
01268305;25173
55873055;26880
63929282;31147
49835819;31574
92711363;32854
31083512;32000
94604447;26453
33107242;32426
44721844;32000
46016984;32000
88948408;39254
32298568;32000
36196263;26453
76368135;36693
45599907;32000
80691520;26880
08279975;33707
03749493;26453
97003013;32427
70649823;30720
39561206;30720
77498334;31147
50756184;31147
69749598;31147
05365099;25600
15517225;32000
94837495;32000
86891757;32853
09729311;35840
16513377;25173
05609835;32000
26259179;30720
92395598;32853
57280905;30293
82475776;31147
23650019;26880
69825740;40534
84185206;38826
42136721;38400
84075372;64427
95206039;58880
81650734;73813
83438560;60160
24785005;55467
77628719;56320
68443088;45227
12696779;46079
65592383;44800
41796705;59307
50517201;99413
09697395;61440
27734999;49493
23834238;62293
74713636;59307
13109635;52907
37482472;51626
69301232;47360
54373971;30720
83169410;43946
26451169;30720
49696184;40960
16272084;48640
76523761;54614
13295253;57173
03257786;60586
99924884;59307
96934040;49067
34375602;59733
19228522;45653
50783591;56747
29081090;58453
98614325;49493
42665799;61013
52464323;46934
75238745;61867
53499270;58880
63546134;58880
41585008;40107
23382989;31574
60326538;32000
58738818;37546
83521093;32854
04208562;32853
84520448;24320
78725306;30720
31216545;30293
47741014;31147
98557432;29867
33360058;31573
15173197;49494
99810891;45654
22532491;25173
24109809;29867
88211869;24746
60167405;29867
57495489;30294
20244425;30720
69463382;25173
84633817;29440
83375429;25173
90809383;30293
78149121;29866
39810621;29013
52779362;30293
05484001;29866
12593810;43947
50789545;46933
77287092;26026
87343878;43947
08441299;24747
74561137;30294
76948109;29867
74646231;47787
44951585;46080
50859322;32853
66005196;26880
46341520;38400
74677323;32427
82826184;34134
39959786;40960
95726796;26026
73498552;37547
37386843;30293
09412803;31147
21674537;31573
10936198;30293
88079105;30720
78886013;25600
46598650;32000
35455639;25173
16119298;31147
60263384;31147
85915262;24747
06598763;29867
87510754;24747
36160052;43093
26037965;46506
27814052;30720
37176415;30720
34777729;29867
46439628;31573
94239625;25600
03339005;29440
57846601;30293
41444253;30293
54724954;29440
81585071;29440
18579967;23894
85046951;30293
91654630;29440
96289350;49067
96269581;45227
39916580;29867
97195782;29440
70710726;29867
66694768;30720
82787189;24747
93653643;42240
76943450;31573
75146011;32000
90596101;26453
32243233;31147
90248768;30294
02560575;30720
20129285;29440
32854735;48213
34461220;45226
88042844;31573
61750303;31146
33106638;24320
27373786;31146
35096595;29440
98142028;32000
56330560;30720
70395037;32000
09892373;26027
74082724;30720
68071683;32426
53974373;31573
23272092;25173
61688504;31146
58066424;51199
38602294;31147
84260439;31573
02057231;31573
76646098;26027
88625459;32000
33919333;31146
52575974;30293
79585033;32000
11574085;31147
54335820;31573
93628559;30293
25778704;30720
14186529;31573
28426631;50346
65236598;33707
73836094;43094
13809834;26453
43305068;44373
51558655;30720
67017350;30720
61542921;23893
30919396;31147
39677583;32000
43910902;32427
20916234;32000
48133418;30293
83675831;31573
51273929;30720
81470202;60586
84669642;20054
05902688;26880
87017286;25600
56399419;32426
80980644;25600
77537791;31574
99284859;30720
45331209;31147
26790325;30720
70652998;31574
07539897;29867
16027251;31574
32904069;29867
27689106;24747
28923611;30293
91552793;78080
02575543;19200
14091745;29867
84736096;25600
62731930;29440
60840676;30720
44371834;46507
04021113;31147
21670028;30293
33339408;25599
05876622;29867
56648364;25174
35206405;29440
27976944;30293
81526071;25600
77677874;32427
83781839;39680
96435603;30720
00729450;25174
03500842;63574
69057194;33280
32350659;32427
68808311;32853
69265815;35413
67891740;32854
01887294;33280
73743071;32427
10929960;33280
68538279;38827
06708408;31573
86119729;30719
60765735;30293
96995309;25173
18033303;31147
70490180;31147
78080164;29866
59004980;50346
38600774;49920
75051638;32000
87253542;34133
85417442;32854
37214268;33280
40160589;32854
81741187;34133
77280646;26880
40786753;31147
70503874;33280
85700701;33707
49490490;27307
06135024;32000
44237864;40534
82010051;30720
36419601;31999
10206009;29867
72221404;31573
47166744;55040
82096912;49067
38662092;25600
16142062;47360
20361401;24320
78719258;31573
61996865;30720
28342194;36267
02162562;24747
20895702;31573
09150487;31147
49740410;25600
30576313;23893
32196793;30293
49903039;25173
64231656;29013
62385752;63573
75319730;32426
86320584;45226
30066980;25600
87145872;30293
54420782;34987
45310326;24320
77136803;30293
65294689;30293
24817129;30293
05139617;25173
39728001;30293
64687407;30720
82618861;25173
72653878;30294
77595160;50347
19294116;60586
93025403;48640
27544139;34134
85729312;27733
77924727;34133
93510370;32000
37694807;26026
24401333;45653
23708386;24320
60210268;24747
94158475;42667
01664783;32426
64001850;34987
70730782;51627
01047863;33707
26950424;26454
75877444;34987
60663969;20480
34058113;34559
15941327;33280
96613954;35413
15966334;35840
14090621;28160
20771044;39253
69425866;26026
14998335;30720
52962554;32426
93816575;32853
52815665;31147
40960990;30720
35648219;31147
23714991;31147
53269076;32000
30084796;30720
67096782;29866
85487416;29866
01838174;30293
63687746;30720
66708827;31574
75110478;29867
07609050;29440
90590465;30720
73508684;30720
26826401;30720
98756214;19200
15761359;25173
71822642;63999
96176431;38827
51053526;25174
93156176;30294
05494894;30293
76605407;36266
62568722;30720
43954129;30719
56011907;30293
59629475;31146
83373477;24320
23558799;31147
96572766;30720
54140955;30294
20649409;31147
78133749;64426
79985283;25600
01826055;39253
97261858;30293
54067256;30720
94200041;31573
92058306;26026
60523929;31573
20163095;30719
82879620;30720
13363179;31573
29004967;30293
16347342;30294
47721407;31147
27114286;30720
92101750;50774
35722038;41813
98768991;31147
54775712;32000
27177543;26027
75075392;30294
24009510;29867
53767575;64854
91012179;32853
35378573;34560
73087859;47360
94972465;32853
64973087;26026
13413673;34987
76555324;46934
39332388;32000
00228854;31573
57210724;31147
54085527;30720
03697669;29867
35069074;25600
89649149;30720
14448646;29866
00794653;38827
61531131;31146
12795078;30293
23168659;25600
91827292;24320
27287523;49493
00679765;44373
22909239;30294
41346908;30720
72750995;29867
40713513;30720
66607346;29866
02940463;25173
62476021;31147
54051079;29440
16631203;31146
96147083;31147
65146465;31147
40666858;30293
06744158;29866
03075356;43093
92548999;39680
77212594;30720
23814682;31573
04201017;31147
62299045;26027
92096980;32000
82598881;29440
40541556;24747
70812999;23893
46428283;24747
10571551;31146
14498266;30720
36828693;29867
54997601;30293
91669741;31147
36302500;48640
51762319;33280
92808406;42667
94855386;29440
11386017;29440
52442850;26027
11712113;39254
73975047;26454
88882770;31573
87553653;30720
24819524;24320
12527009;31999
21731005;30293
19890350;20054
90649409;31147
53043351;30720
45948316;50347
56640305;45227
26445804;25600
73587945;26453
66615091;26453
97295843;50773
05711610;32854
71263235;47360
82827627;21760
00430914;30720
37749695;44373
38552810;31147
42450886;30294
26060723;32000
36281268;62720
04944452;31147
35748814;31147
88369528;18773
32773786;31573
66318747;30294
04884428;30720
02660910;30293
27089013;30720
02014760;32000
41406383;43947
09321155;31573
50930630;31146
91325966;30720
34345421;29440
48567883;64426
49322875;31147
58135079;29440
71272410;39253
03397700;29866
00810098;30293
69545467;31573
95341672;31147
06946718;30720
80045881;31147
29103707;24746
73146670;29867
31144421;30293
22351370;30720
27940082;49493
42806969;34133
85124892;40534
01090860;34134
74600256;32000
95965757;46933
77240249;33706
53072505;44373
44153337;30720
41641456;30720
82459829;23893
71156454;25600
86240300;25600
80069878;25173
43051881;19627
68999110;43093
34694212;42666
28261105;31147
39518809;30294
98000267;31147
85413447;29866
36861718;24747
70098840;31573
06332162;25600
27708750;25600
14367327;30720
94541286;26453
07450690;31147
70777459;31573
48731269;30294
46371312;26026
29733438;49493
53382593;47360
84797570;24747
96994882;31146
39938934;32853
68723844;25173
08175013;26026
48779743;24746
27931277;25173
39421897;31146
55378311;32000
80107614;30720
35870608;29867
67536333;29867
44498187;30294
02704302;30720
61029697;43947
67745293;46080
11187152;25600
04899792;24320
78957879;30293
97208118;31573
92547017;30720
52252091;31147
65716323;30294
10274372;31147
25204791;41387
91328664;30720
43213533;26453
67198088;30720
53190910;30293
88015889;51200
32106459;46080
38243058;31147
71435852;31573
78437584;25173
61748793;32427
69801300;26026
52267807;30294
60762311;30720
01379922;30720
87781579;30293
93998084;25600
87772975;30720
62350507;30720
41992507;49493
84429932;44800
88078557;25173
93007222;29866
28879397;24746
13450939;44800
37847825;25600
95358744;31147
78090389;29013
07076183;30720
24577236;30720
21798002;30294
97082751;31574
66193526;30294
48601511;30720
97736684;49493
95463248;26453
85902086;38400
32495860;39253
93633556;40107
53951826;46507
61588787;46933
69568360;52907
05900390;46933
70250962;55467
99107784;53760
15760930;210346
51686622;46933
09433417;46933
16069762;53760
58869624;53333
40841275;52907
96324635;54187
64100800;56320
58506302;43093
20539314;56320
41855166;43520
64129048;30293
32791317;37974
51467098;37547
32736410;50773
26750127;54613
37548205;73387
05101297;61013
19552359;59733
82100220;47787
59129967;41814
25373169;35413
24951756;55894
62506924;56320
58900514;58880
75685507;60160
63778743;48213
03518272;58027
50242705;64427
46589521;52480
31979549;31147
90880560;37120
93543375;32427
17282056;39680
32504094;38827
58078290;30720
84780358;42667
62151633;31573
05634438;32000
82889878;31147
59017819;30720
39665032;32000
21765849;32000
24601829;32853
13456543;26453
30493762;26880
93288543;31573
93471579;27307
25077744;26026
54946184;25600
53857564;25600
43410359;26027
43768550;45653
82832639;33280
24177784;37973
09164445;32427
55274276;31999
15814879;31573
21501099;32000
22204019;38400
78811513;26027
91841916;26026
40531667;32000
31215376;32853
26807977;31999
10779648;32000
56731313;32000
93138843;29867
53125873;34987
25709627;26880
69094294;32000
08735637;31147
15226952;36266
16437702;37120
32228696;34133
12026105;36267
60744334;38827
15142786;53760
12665074;78933
93961519;74240
80716795;56747
48920493;56747
11761168;43946
53320567;55467
28269860;58880
21284915;58880
91071494;57600
56468264;75093
99463677;92160
91167501;51200
62456569;49067
24220637;55040
12174535;58453
03619618;46507
44431738;64427
27201990;85333
47493095;61013
21352480;49920
02787962;76373
92054131;62720
51240948;61867
39805223;57174
75077570;54187
14756350;88746
18252765;70827
36298304;61013
57031848;60586
72061567;61013
52847245;62720
21043252;60160
14817767;60586
90660373;84906
26729422;60160
86468998;56320
50291047;57173
64494432;59733
32387310;35413
87741581;58026
71540310;58880
48414954;67413
37493746;72960
15597199;59734
21997209;58453
88619565;65280
56374576;58026
46760501;58026
74704695;62293
79484657;77227
02141292;58027
35087949;62720
74472362;43520
16038333;58453
96396931;54186
12885923;50347
18051860;48640
30951301;65707
83037930;31146
06733694;24320
51006937;31574
13906744;31147
00966180;31146
45123429;32000
77014285;30720
31654128;31147
58908876;30720
92180387;24746
87471242;25600
71451336;30720
46045266;44800
12089014;49067
37937322;37547
08311935;30293
54321582;31573
14421340;31573
61285826;31147
67385619;25600
93975705;24747
75955529;31147
38662952;30720
15620656;24747
00804822;30719
02019782;31147
09836081;30720
19311236;31147
19966815;25174
03602901;64427
59681829;30720
48054299;23894
09134368;49067
71022026;46933
10049578;33280
85094842;26454
39182332;28160
93526271;33707
44294611;32427
82599187;32427
52523306;39680
65881811;31573
28681124;32853
74643852;44800
91242110;30720
75567642;31574
62322923;31147
56321713;31147
40786693;29440
80995570;31573
14289329;30293
78248822;24320
30404789;30720
05850593;30720
89219284;31146
88643451;30293
55241787;32000
99474208;32000
84008512;44373
20697556;38400
03474685;29440
46428215;30720
85137671;30293
97635337;24320
83836163;31574
83588214;32000
87671117;31146
77443740;24747
14143112;31147
93691197;31146
64172275;26027
21404534;31147
78514287;29440
52311255;32000
54179618;64853
41508261;31147
05896394;44800
41815136;31573
59978393;30293
14860103;32000
32144794;31573
17770394;31146
07346536;26027
50459715;32000
04338351;51200
68007198;35413
45852526;46506
50353315;34134
03453979;34560
45562306;34134
81193997;33707
78119221;34133
87213572;32427
62709331;32853
49999572;29440
22956634;28587
34430829;29013
11325300;38826
36401130;33706
05709758;32427
29723090;26453
07405519;32853
35106350;33280
66007674;66560
17561615;40960
56412994;38400
31535658;32853
81435976;25599
60651124;32000
78310414;32426
15464108;32000
69901074;32426
27547310;45227
91602262;34134
12413986;26026
78557344;32000
09296631;25174
95876296;45654
70969920;32427
94908765;46079
35843104;31573
21593667;29013
21092934;32000
58762161;44800
01240016;26026
79828223;23893
84215938;30720
11548630;31573
18583233;30294
94589211;30294
15863788;30720
41559788;30293
88259032;30720
67843655;25173
97243184;31573
66403665;65280
66929219;30720
97304002;30720
58277024;32000
83778130;31573
24880209;30720
88043192;29867
45205230;29440
07016569;31146
99062945;30720
09715948;31146
38380568;29440
52490198;30720
96285401;34987
03370721;29867
98621008;59733
88940675;25173
89087760;31573
68492632;30293
91041380;30293
94696349;30720
33047678;30293
86702537;31147
64407018;29867
59444624;40533
68034622;32000
93589959;32000
38160434;59307
54970155;31147
82742591;42667
07827021;30720
09183207;24320
99278643;38400
89891561;29867
32076865;30293
72003969;31146
27085880;30293
04675393;48213
23176457;27306
38069921;32427
89426988;31147
04694026;34133
26383475;43946
69618494;31146
36660917;30293
67070299;29440
87753339;30293
34408495;24320
47358096;31147
79784101;25174
03401939;29867
04837111;30294
11887920;32426
32498601;30293
52679110;29440
00700195;29867
52217003;31573
73796909;49920
70963663;47360
15517625;30293
83389625;40960
68737922;30293
53528599;31146
00607154;30720
77961655;32000
97077422;30720
26863565;30720
05681243;24746
62838179;31147
24744572;30720
77685345;32000
15257223;31573
68212811;66560
64388478;25600
16630285;30293
51628528;32426
31523308;30720
80914154;30720
22084867;31573
73379838;24747
32093703;31574
06424543;27307
75603628;30720
82153363;24320
16398528;30294
19272500;31573
77281171;31573
39342087;42240
13377879;48640
91686100;31573
16020364;30720
71892865;32426
85418797;29867
62985193;26026
08843201;29867
29923504;30293
24703502;31147
02076496;24747
34938856;32000
98829885;31573
21805103;31574
60047397;31574
61508015;29867
25612365;65707
18078272;32000
66576020;44800
27802992;31573
50699040;31574
03462523;32000
84014509;30720
70376577;36267
94100420;31147
29965072;30720
15327198;32427
98390648;31999
68841271;32853
97572727;49494
58628143;60587
74869293;32000
40793500;32000
26914128;32427
74473855;26027
27891118;26880
51478561;32853
28941128;31147
46180271;25174
02987667;31574
04481855;32427
19541342;32000
90009608;29866
70640455;30293
87814923;79360
50015382;31573
58097196;46507
23492092;30720
81467385;30293
08554471;31146
82769792;26027
43108120;31147
23605578;31573
16803265;24746
79917043;31147
52303065;30720
89537399;30720
09347021;31999
20672406;49920
22322228;47786
27822255;32427
74664117;45227
49382741;31146
88157938;26026
12726711;30720
70688099;24747
94177871;24746
08816171;31573
30526850;25173
59817368;32426
15488459;31147
33284724;32000
93695377;32000
49468426;49494
16747905;48640
43843660;32853
61202163;31573
00250641;25600
49559775;32000
96350585;31573
94492978;31147
14093421;25173
27040503;32427
20632658;30720
03509736;32427
97613998;26026
80354177;31573
25853399;32427
85478311;49493
80618222;41813
93649123;31147
70634027;31574
80396497;32000
18209524;27307
83401905;30294
06360194;30719
82765696;50347
94458118;31573
44316741;25600
80513742;31573
44812848;27306
79958453;31147
61471335;64853
10492339;31147
36365766;31146
01181272;31147
93297848;31147
02766865;31146
34511726;30293
75274957;31573
48224225;31146
98031520;30720
90841698;31147
60933525;25600
70201717;31573
64700775;24746
72182076;31573
72560631;77653
61359742;31573
85956037;49920
96688504;41814
33851404;37120
80675445;35413
66282908;41387
50621741;28586
99137793;35840
29594382;28160
60754249;34987
59974376;27734
60522203;34133
53917247;33280
62767517;32000
44818207;32000
05655338;20480
39578289;32427
43339555;32000
03982884;31573
79252840;26026
65647053;32426
20549025;26453
51002467;32854
70778768;32853
95660135;26027
23545645;32427
45729566;35413
70991602;33706
88240343;36693
17434377;32000
62726464;26027
99945544;32000
41174585;32000
36264279;34986
02575802;45227
96678877;46080
04860059;48640
13607868;52480
41191357;49494
82087127;42240
27726782;92160
02720619;79787
39230735;39253
56538248;61867
55640155;54613
55347146;52480
80974797;57600
37241219;56320
94402442;92587
79449694;49493
85482732;43093
48877636;50347
85192557;59733
38764761;58880
37989338;61866
79454243;58026
15712318;75093
23612095;72960
12784563;58026
94996012;39680
18670771;36694
27111621;31147
19752721;29867
92685967;38827
26341918;32853
20886582;24746
00653285;30293
49905411;30293
00798186;42240
06603344;46506
09752285;29866
57315608;30720
21385343;30719
47613873;30720
94585177;31146
45198591;31573
45400303;31573
40887888;24747
05337235;30294
81009309;30294
78722999;31147
42447023;29440
29523704;49067
29542669;46933
71477719;33280
89256072;60587
50157441;30720
82076754;29867
98296025;30294
41108515;23894
53447506;25600
76929603;29440
06002593;25174
37646425;31574
38179379;30294
29638897;29867
74273027;23466
38871025;30294
25148254;31574
28157874;66134
97408028;31573
02792513;31147
89543841;30720
87134847;31146
54579863;25173
41043455;37546
18919612;24746
23103329;31573
08813297;31573
77642084;25600
62123866;31146
53254981;30293
14978151;30293
27794512;23467
80778714;65706
97594467;24320
14166427;25600
46947006;25173
65353772;49493
98562518;46506
36459916;33707
90448010;32854
40763451;38827
03242835;31574
93458554;31574
57065778;31147
31618610;31573
06980651;30720
56740863;60160
59062536;36694
70552691;43520
68558774;26453
95029458;29867
31867711;25600
88654782;31146
51452700;32000
94488888;32427
12293110;32000
04843409;24747
39728709;25173
42656041;30294
07189754;25174
77439087;31573
91179858;66560
56529721;26027
39115775;31146
16520106;20480
32511320;32000
41703391;31146
65774175;18773
16124932;30720
45163486;32000
62446547;24747
99672511;30720
74943287;29867
33093280;31146
06277840;30720
61411879;61866
74568019;43520
09905526;29440
46439635;30720
54946551;30720
25863585;24320
62005245;19200
14596324;30720
10903312;31573
61177954;25600
01528690;30720
35429519;32426
77669039;30293
84157038;29867
92229323;31147
46361403;48213
78554660;62720
72887281;29867
25561791;30720
53496890;25173
00007284;30293
30220171;31147
24947357;31147
67104068;24320
30870979;30720
99838094;30293
85466832;32000
33657722;31147
