User;Time;esta/no esta?
35659293;10148253;no esta
59947251;9776201;no esta
10911268;9744627;no esta
95147522;9633268;esta
07489773;9945588;esta
66974741;9373001;esta
91787550;9812468;no esta
91071175;9219402;esta
08101270;9870067;no esta
21125723;9190388;esta
65850678;9654600;no esta
33031503;9811615;no esta
98227755;9264628;esta
84381421;9193801;esta
08975966;9232628;esta
09555572;10032627;no esta
11654439;9903774;no esta
67744089;9486921;esta
25075277;9956254;no esta
16944492;10034334;no esta
40997787;10029641;no esta
59483981;10261747;no esta
33841644;10071454;no esta
82769971;10842440;no esta
28039702;9788575;no esta
23883603;9542815;no esta
07765621;9336735;esta
58738818;9536415;esta
64398321;10042441;no esta
85687378;9991667;no esta
45745107;9897374;no esta
64534172;9808201;no esta
27141771;9926388;no esta
39794451;9945160;no esta
82219872;10068467;no esta
02151346;9778334;no esta
92343796;9809481;no esta
52070861;10275827;no esta
28892507;9909748;no esta
33515137;9963508;no esta
87253542;9536841;esta
36862097;9337588;esta
10713890;9745481;no esta
77667369;9839347;no esta
99660053;11262706;no esta
93786860;9887560;no esta
18070122;9987827;no esta
47299975;9832094;no esta
54201860;9798388;no esta
33217209;9474548;esta
99165891;10453320;no esta
00204115;9861107;no esta
89258521;10306973;no esta
75628816;9634974;esta
17927246;9953694;no esta
64805705;9755720;no esta
21983628;10075293;no esta
10741416;10094067;no esta
03761395;10219507;no esta
12660509;10612040;no esta
50960077;10093214;no esta
72015559;9260361;esta
02475600;9914867;no esta
76073902;10268147;no esta
61792009;9936200;no esta
12247807;9368735;esta
47476693;10653853;no esta
73479248;9653321;esta
99672511;9741641;esta
90420287;9975454;no esta
16272313;9677641;esta
96481930;9949001;no esta
68474112;9652894;esta
90333695;9927667;no esta
45834713;10190067;no esta
00252879;10404680;no esta
40673599;10024094;no esta
81717827;9898228;no esta
26473272;9244149;esta
25355352;9704948;esta
63183120;9373855;esta
55368534;12353265;no esta
92659764;10513053;no esta
12108866;9931507;no esta
15772783;9344841;esta
96316633;10089374;no esta
91641663;10818546;no esta
64895654;9098229;no esta
16243102;9940040;no esta
98043197;10138867;no esta
17056698;10020254;no esta
59082897;9288948;esta
48567088;10105161;no esta
43012838;11536625;no esta
09753883;9894814;no esta
46828756;9881161;no esta
93964799;9218122;esta
38283805;10208414;no esta
75628786;9911454;no esta
49663718;9221535;esta
96298761;9726708;no esta
97982047;9848308;no esta
88255318;9939614;no esta
15884485;10103454;no esta
73389246;9890121;no esta
86831994;10257053;no esta
06858815;10043294;no esta
59393601;8877215;esta
43045600;9211295;esta
55503565;9420361;esta
66511248;7263991;esta
26003607;9600841;esta
40887888;12088731;esta
76547648;9341854;esta
99401394;9541534;esta
61531261;9940894;no esta
61289484;10111134;no esta
28874835;10027933;no esta
33090329;9866654;no esta
78568777;9958814;no esta
38630409;9835934;no esta
28828040;9137055;esta
26380775;9765535;no esta
97177593;9748041;no esta
95429378;9750175;no esta
81941025;9605961;esta
53413048;8939936;esta
68278858;9847454;no esta
58106816;9962227;no esta
80534624;7062177;esta
07074697;9503562;esta
25723644;9055988;esta
56476750;9797108;no esta
89471084;9813321;no esta
07585613;9169908;esta
31012052;10332147;no esta
18200337;9747188;no esta
56458201;10249801;no esta
73253022;9110175;esta
90991347;9794547;no esta
73645920;9955828;no esta
83829318;9883721;no esta
83443512;9842761;no esta
20999937;9512094;esta
86611507;9997641;no esta
72083476;9316255;esta
02741849;9629001;esta
89393468;9841908;no esta
69181356;2103890;esta
83565696;10171720;no esta
47023747;10164467;no esta
62728212;9047455;esta
77122104;13378543;no esta
28550739;9867934;esta
16611392;10042013;no esta
85166911;9874761;no esta
66498812;9963080;no esta
72288680;9872628;no esta
36868175;9972041;no esta
63038160;10492146;no esta
50774145;9304308;esta
16778448;10318067;no esta
54180708;9318815;esta
71163814;9397322;esta
37032294;9064522;esta
21581794;9530441;esta
46585280;10404254;no esta
82675160;9925534;no esta
56196892;10019401;no esta
75611801;9889694;no esta
23457094;9298761;esta
99793265;10252787;no esta
97760485;9967347;no esta
41854287;9889268;no esta
76209805;9286815;esta
73361628;9906334;no esta
11982209;9873480;no esta
21982286;10527133;esta
52082727;9544521;no esta
75394322;9951987;no esta
01240016;9410122;esta
90649409;9140042;esta
63752911;9765960;no esta
13541977;9964361;no esta
72460109;10047134;no esta
20779842;9739507;esta
84309442;10053107;no esta
26266415;10018547;no esta
91356291;10018547;no esta
76723617;10106440;no esta
94389887;10010014;no esta
20307784;9670388;esta
05884991;10020254;no esta
53285779;9731401;esta
49825705;10075294;no esta
93326933;10136307;no esta
31421077;13463022;no esta
61202163;9254388;esta
91045601;9974601;no esta
39557276;9151561;esta
83813443;9917854;no esta
72044385;10248521;no esta
93022008;9516361;esta
86153925;10266867;no esta
08438035;10868039;no esta
39292248;10448627;no esta
91847024;10088521;esta
55247964;9972468;no esta
44665090;9889267;no esta
10727810;9252254;esta
71302804;9916148;no esta
37499225;9986547;no esta
61669996;9942601;no esta
49951500;10454600;no esta
07255307;10228893;no esta
14920536;10114120;no esta
07895350;10028787;no esta
45147278;9771935;esta
67434503;10058653;no esta
04227695;10022388;no esta
38346293;9871347;no esta
46095938;10047134;no esta
49391399;10113694;no esta
19731091;10016414;no esta
31164793;9774921;no esta
46905136;9867081;no esta
28429335;10040307;no esta
17248773;9186548;esta
57065778;9137481;esta
02940463;9240735;esta
88524870;9800947;no esta
69631176;9847881;no esta
71612677;9955400;no esta
60314478;9966920;no esta
51207081;10060787;no esta
40794484;9384521;esta
98586597;9911454;no esta
97797985;9224095;esta
75090613;14636782;esta
43438029;9230068;esta
25831782;10016840;no esta
07588784;9628148;esta
87172818;10000200;no esta
94577271;10325320;no esta
48967010;10169161;no esta
24899400;10109854;no esta
25557073;10498546;no esta
76523761;9674228;esta
57675585;10227614;no esta
86178588;10187080;no esta
11570136;9823987;no esta
23449321;10038601;no esta
46461577;9948147;no esta
91427572;10159347;no esta
60420927;10879986;no esta
10232508;9976734;no esta
23463886;10193907;no esta
15430135;9609374;esta
74235473;10292040;no esta
25942641;9570548;esta
04055878;9972467;no esta
40641831;9533855;esta
41174585;17847017;esta
27797364;10155507;no esta
71997705;10001480;no esta
35425827;9922974;esta
36360454;9777907;no esta
14364969;9756147;no esta
21000021;9077322;esta
72504915;9901214;no esta
86894770;9696841;esta
77961655;9256948;esta
30200045;9838921;esta
49726967;9947721;no esta
01228758;9945588;no esta
70944646;9898654;no esta
71579360;9868787;no esta
92457152;9965214;no esta
69940226;9952840;no esta
70056303;10231881;no esta
91139622;9977587;no esta
37897016;10138867;no esta
51790795;9281695;esta
93865050;10067187;no esta
31959356;9992094;no esta
55391691;9908041;no esta
58805299;9913587;no esta
46537339;9989961;no esta
38825178;9979720;no esta
79995369;9848734;no esta
17372310;9866227;no esta
74561078;9830387;no esta
26208083;9115295;esta
66304495;9666548;no esta
08068698;9890974;no esta
02314250;9742921;no esta
02954515;9474121;no esta
85741717;9395615;esta
61197700;9311135;esta
87458724;10082973;no esta
87813567;8457376;esta
17329020;9722441;no esta
56533536;9861107;no esta
89185668;9232628;esta
71744452;9711774;no esta
48750675;9201055;esta
25244643;9245428;esta
07140244;9073055;esta
39231283;9794547;no esta
80181307;9725428;no esta
96169911;9695134;no esta
28939460;9379828;esta
52382996;9812041;no esta
57569670;9485641;esta
35066621;9946014;no esta
67400969;9965640;no esta
98716872;9495455;esta
99050995;9426762;esta
36643940;9759560;no esta
74881140;9925534;no esta
40444626;9720734;no esta
63066942;6291619;esta
90409363;12149745;no esta
06524058;10725959;no esta
07281978;8112203;esta
26778977;10575774;no esta
22230426;9876467;no esta
59717070;10031347;no esta
51511135;9908894;no esta
91132755;9858121;no esta
84875655;9186975;esta
45201922;9926814;no esta
94449690;10332573;no esta
45948316;9510388;esta
72952137;9953268;no esta
55572680;9918281;no esta
37459145;9940467;no esta
08250781;9949854;no esta
62698250;9331615;esta
69384334;9128948;esta
61903250;9978014;no esta
43477995;9960948;no esta
79802628;9972894;no esta
71433372;9879454;no esta
96660205;9229214;esta
69974035;9972468;no esta
10480617;9922121;no esta
23843547;9673375;esta
20419072;9341855;esta
55205628;9986547;no esta
64404872;9974174;no esta
11597340;9981001;no esta
24109809;11313479;esta
66394535;9963508;esta
35944867;10040307;no esta
80045881;9196361;esta
62593252;9874334;no esta
09859479;10017267;no esta
92839260;9976734;no esta
57820733;10012147;no esta
45714338;9550495;esta
94633450;9493321;esta
03653151;9858975;no esta
54073125;9210868;esta
48812544;9802228;esta
24936353;15578434;no esta
93858374;10046707;no esta
39230735;9218122;esta
02380652;9788575;no esta
48400564;9548361;esta
19786697;9499722;esta
59804764;9503561;esta
38474968;9882441;no esta
84721821;9199348;esta
96995309;9527881;esta
01350136;9976308;no esta
16466697;10105587;no esta
80171623;10054387;no esta
36030777;9892254;no esta
97970908;9873481;no esta
80858713;10513480;no esta
63754503;9484787;esta
24539780;9610654;esta
87442547;9884574;no esta
64884515;10077427;no esta
89585524;9855987;no esta
55212157;9783028;no esta
38270808;9863667;no esta
57028838;9853427;no esta
50127658;9183562;esta
38124786;9374708;esta
06247774;9872201;no esta
39105462;9263775;esta
18494995;9822281;no esta
87666487;9388362;esta
62160941;9896521;no esta
87407120;9806067;no esta
50997842;9716894;no esta
28743219;9410121;no esta
02703931;9753161;no esta
29385962;9843614;no esta
70442864;9784307;no esta
82648995;9739080;no esta
31721147;9858548;no esta
89395574;10408520;no esta
04633905;9402441;esta
48643569;9899081;no esta
74852819;10207987;no esta
11224520;10053107;no esta
66450022;9795828;no esta
08010332;9917854;no esta
31867711;9362761;esta
79329254;10232307;no esta
39002337;10067187;no esta
75919871;9862814;no esta
07612338;10021534;no esta
99107718;10053107;no esta
40086656;9932361;no esta
85046951;9172469;esta
58951574;9889268;no esta
67531845;9312841;esta
76172155;9340148;esta
37059022;8858869;esta
21296774;9964361;no esta
05231447;9248415;esta
02347915;9922974;no esta
31307557;10154227;no esta
52665118;9972467;esta
35762629;9708361;esta
69196364;9460894;esta
44882952;9912307;no esta
13265349;9895241;no esta
38474759;9832948;no esta
27902011;10113694;no esta
30200772;9245855;esta
75337477;10074013;no esta
01649820;10242120;no esta
91302908;9960947;no esta
67208236;9838921;esta
94057340;9975880;no esta
29507235;9469855;esta
30099346;10210974;no esta
90396955;10264733;no esta
57013427;10702493;no esta
16487174;10407666;esta
88940675;9385375;esta
02050369;9913587;no esta
31855084;9647775;no esta
05609003;9751454;no esta
30884878;9281268;esta
86576637;9782601;no esta
39269311;9803507;no esta
60125009;9424202;esta
78581849;9864947;no esta
15328220;9877748;no esta
48533081;9324361;esta
57962997;9221535;esta
21648730;9900788;no esta
99464601;9844467;no esta
15444381;9841907;no esta
82164717;9831240;no esta
91881874;9855135;no esta
01001623;9795828;no esta
06152582;9906761;no esta
93528072;10225053;no esta
58266659;10506653;no esta
24326489;9682335;esta
25907130;9453214;esta
81467385;9430602;esta
26540434;10212254;no esta
27804753;10210547;no esta
82619824;10001480;no esta
90701484;9785160;esta
56529170;9952840;no esta
33994073;10151240;no esta
70792878;10214387;no esta
72788024;10103454;no esta
23020219;9923401;no esta
49150151;9885428;no esta
89398276;9896521;no esta
74857177;10068467;no esta
85469294;10310814;no esta
50081980;10140573;no esta
47426474;9313268;no esta
84154078;9971613;no esta
36563196;9927667;no esta
36632219;10043721;no esta
99747994;9752307;no esta
05256210;10026654;no esta
41556008;9739081;no esta
34144761;9215989;esta
37774770;9667401;no esta
42546272;9693428;no esta
11415698;9344841;esta
91608066;9836787;no esta
26531879;10044574;no esta
06559930;10167880;no esta
57673714;9972894;no esta
66261432;9907187;no esta
42839327;10184094;no esta
37020318;9430601;esta
42309261;9992094;no esta
29908963;9442121;esta
01247484;9971187;no esta
92180387;9475828;esta
81539511;9897374;no esta
78449917;9977160;no esta
62608236;10174707;no esta
54520546;10007454;no esta
11457316;9961801;no esta
19036188;9955401;no esta
16856357;9903347;no esta
59650242;10104734;no esta
13788554;10040734;no esta
50656060;9860254;esta
54689857;10146120;no esta
49264328;9378548;esta
37457262;10305694;no esta
72684438;10409373;no esta
64072429;9644361;esta
54757796;9870921;no esta
82239923;9963080;no esta
82696116;10113694;no esta
49877631;9729267;esta
21030996;9044895;esta
62892737;9532574;esta
21169747;10804039;no esta
06964178;10081267;no esta
03021744;10568946;no esta
39571488;10050974;no esta
00703719;10151241;no esta
10657440;10094068;no esta
97921516;15149207;no esta
49579304;10008734;no esta
30349186;10422600;no esta
85587927;10139721;esta
14039604;11700891;no esta
43451785;10017267;no esta
52953473;9430601;esta
65813183;11822918;no esta
99263636;9885001;no esta
52722426;9898228;no esta
61419084;9914014;no esta
80592737;10459720;no esta
97362735;9468148;esta
02190532;9241588;esta
59720637;9462601;esta
04414283;9997640;no esta
44510823;10055667;no esta
15112970;9968200;no esta
34020112;10067187;no esta
75394736;9986547;no esta
69018453;9355508;esta
55220298;10062921;no esta
24642095;9975881;no esta
73033156;9410121;esta
73165963;10371400;no esta
21509950;10061214;no esta
79561581;10258760;no esta
33476908;10029214;no esta
99841390;9359348;esta
65369583;10687133;no esta
16414472;10245534;no esta
68550365;9895668;no esta
12947344;10132040;no esta
63655562;10254067;no esta
54251132;9219828;esta
74034958;9686601;no esta
55242553;10086814;no esta
41900307;9594868;no esta
57132392;9912307;no esta
28715138;10350920;no esta
78912906;9874334;no esta
30758551;9533855;esta
44301419;9790707;esta
40434392;10274120;no esta
06983058;9175028;esta
81979136;10036467;no esta
25525520;9988253;no esta
65559530;9960094;no esta
64898225;9942600;no esta
27100211;9899080;no esta
86672992;10048413;no esta
43384769;1435732;esta
89171910;9625588;esta
09164445;9239881;esta
87256295;9820147;esta
73883074;9780895;no esta
55662936;10382066;no esta
42624261;10030921;no esta
09763183;9704094;esta
47316496;10094920;no esta
53611626;9920414;no esta
03802874;9997214;no esta
70282519;9951561;no esta
55440088;9523188;esta
99346272;9939187;no esta
63954449;9842334;no esta
98449282;9800947;esta
80598239;9733534;esta
88774248;11064733;no esta
41634120;10327026;no esta
22240256;9518922;esta
13779385;9336735;esta
06579096;9943454;no esta
15082057;10066760;no esta
65353772;9352095;esta
90386495;9937907;no esta
28475184;10457586;no esta
83378916;9993373;no esta
42197618;10016840;no esta
24631074;10441373;no esta
01382027;9709214;esta
71541440;9914440;no esta
74005194;9336735;esta
94492855;8795296;esta
39421897;9301748;esta
57124145;9430601;esta
89049702;10225054;no esta
63010591;9457482;esta
50158423;11037426;no esta
47430925;9873054;esta
44516772;9136628;esta
09855266;9910601;no esta
98348862;9975454;no esta
21634932;9646921;esta
87055506;10164467;esta
64916491;9986547;no esta
19007030;9760414;no esta
61933398;9998067;no esta
12348049;9265055;esta
72163181;757759;esta
38926282;9893960;no esta
85339147;9998067;no esta
82460987;9358068;esta
46398328;10953373;no esta
37600617;14533101;no esta
25708495;10279667;no esta
55632667;10027507;no esta
17272079;10140574;no esta
67544330;9527881;esta
46926063;9401588;esta
32749014;9949001;no esta
85297187;9985694;no esta
74098676;9898227;no esta
64335062;9301322;esta
02177450;11049372;no esta
85795340;10211827;esta
93319917;10004467;no esta
89118129;10183241;no esta
48823436;10249801;no esta
89963345;10027934;no esta
45431000;9978867;no esta
95661333;9786441;no esta
07848728;9791134;no esta
07490706;9911454;no esta
56042324;9314121;esta
41428191;10153801;no esta
62194234;9743348;no esta
85436725;9826974;no esta
15420395;9663561;no esta
34323632;9636681;no esta
36834219;9870068;no esta
27250934;9890547;no esta
36981697;9791134;no esta
58590961;9892681;no esta
10151494;9818014;no esta
88270521;9200628;esta
90092888;9645641;no esta
75061016;9074335;esta
85142332;10109853;no esta
49339578;9147295;esta
64740402;9739081;no esta
50411395;9773640;no esta
27870933;9832520;no esta
60184821;9815881;no esta
06445408;9867081;no esta
54582659;9229642;esta
61140129;10089374;no esta
72721149;9944734;no esta
05266398;9917427;no esta
93923722;10001054;no esta
23713377;9983561;no esta
40516473;9885001;esta
25666367;10974706;no esta
93852231;9796681;no esta
05910745;9475401;esta
32177826;7083938;esta
95274897;9407561;esta
27304323;9837641;no esta
71077320;9904627;no esta
39569264;10085107;no esta
21651194;9836361;no esta
46778264;9882440;no esta
76797056;9631561;no esta
84218535;9580787;no esta
22000811;9392202;esta
75653015;9958387;no esta
16513377;8954868;esta
55480193;9629854;no esta
64476208;9959667;no esta
88995826;17412244;esta
40999012;9704521;no esta
72560631;9859401;esta
74862942;38232698;esta
81981264;10142707;no esta
00303791;9757001;no esta
56582729;34265129;esta
22925791;9410548;esta
95991186;10742173;no esta
13582374;20822160;no esta
85282282;9549215;no esta
68393090;9582921;no esta
69971047;9633694;no esta
26184048;9586761;no esta
42938162;9599561;no esta
59520259;9835934;no esta
68999110;8897695;esta
23715752;9460468;no esta
84101040;9370441;no esta
01969261;9477534;no esta
40159119;11097159;esta
73683380;1704958;esta
87246574;9999774;no esta
71653294;9515935;no esta
08491941;9466868;no esta
78072347;9029108;esta
02474268;13790276;no esta
12749790;9521054;no esta
13069876;8907082;esta
12404499;9659721;no esta
63288527;9247561;esta
85447132;9858121;no esta
17576068;8954441;esta
63651513;10391880;no esta
39728709;8808948;esta
49767763;9576948;esta
71955587;11663772;no esta
69195836;9342708;esta
33364222;9462175;esta
44427704;9680201;esta
19123650;9816734;no esta
43237786;9793694;no esta
86210664;9153695;esta
83851331;9714334;no esta
71172102;9701534;no esta
68110881;9751455;no esta
01990587;10000200;no esta
20425335;9875187;no esta
67916245;9829108;no esta
18768712;9810761;no esta
72905278;9444255;esta
15414846;9847028;no esta
99076459;9867507;no esta
15068206;9833801;no esta
64250241;9918707;no esta
57038366;9295348;esta
24185423;9883721;no esta
56169725;9831241;no esta
04144587;9841907;no esta
47734361;9909748;no esta
11556476;9832521;no esta
26373478;9204042;esta
91325592;9945587;no esta
72614888;9919561;no esta
60874316;9823134;no esta
14714994;9217695;esta
60852779;9863240;esta
92938505;9792841;no esta
35189219;9901214;no esta
83340504;9922120;no esta
99146800;9900361;no esta
87744413;9259082;esta
93428278;10063347;no esta
21840050;9355082;esta
67442073;9911454;no esta
34775682;9374281;esta
69186087;10215667;no esta
80552972;10037321;no esta
36552948;10102173;no esta
01018853;10568093;no esta
38531926;9956254;no esta
87319825;10308680;no esta
69772571;10790813;no esta
33186580;9476255;esta
84242252;10027934;no esta
81815847;9993801;no esta
01181272;9435295;esta
94190767;9985694;no esta
58937447;9871774;no esta
78313746;9893108;no esta
98758658;10023241;no esta
68872918;9213002;esta
42443680;10073587;no esta
58522835;9630281;esta
65760610;9927667;no esta
80870707;10741320;no esta
02509644;23292983;no esta
79573892;11743985;no esta
44687004;16334059;no esta
01701959;9700254;no esta
07670975;9574814;no esta
53660830;9465588;esta
13107129;9972894;no esta
38528884;9429748;no esta
27687544;9826120;no esta
24204280;9172041;esta
96142795;9732255;no esta
08787430;9180148;esta
95653821;9295348;esta
74297808;9857694;no esta
83026471;9035081;esta
72729675;9699827;no esta
73644413;9383668;esta
94696305;8785482;esta
15711685;8831562;esta
59330271;9636681;no esta
39938934;9011189;esta
70239469;9643934;no esta
84230580;9818014;no esta
42450886;9194655;esta
99810256;8852895;esta
88534407;9581214;no esta
02735745;9660575;no esta
05786355;9437001;no esta
59736967;8943775;esta
48594202;9777054;no esta
62476375;9809054;no esta
44990387;9791987;no esta
18625063;10254493;no esta
21430233;9957961;no esta
13178984;9806067;esta
23944639;10137587;no esta
73537662;8971082;esta
08538971;9096522;esta
86785691;9131508;esta
22093721;9368308;esta
06059377;9669534;no esta
81603941;9777481;no esta
84689430;9823560;no esta
56950855;9666974;no esta
61321159;9890121;no esta
20882410;10122654;no esta
78188883;9646921;no esta
28130635;41725387;no esta
87014415;8130976;no esta
95070152;31821613;no esta
94296578;10248094;no esta
44488530;9586334;no esta
24677973;39149603;no esta
06169416;9259508;no esta
86103635;8387402;no esta
65633349;7675296;esta
92335247;38182351;no esta
03987877;8569589;no esta
42897744;10757106;no esta
72315948;10055241;no esta
52681141;9829961;no esta
39265356;9041481;esta
77234524;9640094;no esta
75609313;9655881;no esta
52895812;9604254;no esta
38040342;9550068;esta
87538714;9811188;no esta
13178941;9486494;no esta
52418640;9353375;esta
87090862;9658868;no esta
82718312;9685321;no esta
36376872;9571401;no esta
96840405;9744200;no esta
13434619;9136202;esta
12978546;9461748;no esta
37571169;9014602;esta
95546388;9556468;no esta
70119173;10239987;no esta
24422696;9704521;no esta
63316960;9497161;esta
90749022;9829108;no esta
24537252;9529161;esta
66142418;9647348;no esta
94568964;9692574;no esta
82490009;9649054;no esta
96271400;8845642;esta
84305833;9851721;no esta
34105108;10063774;no esta
90574983;10861213;no esta
64907171;9971614;no esta
71582190;9826974;no esta
41161878;9205748;no esta
60409421;9845747;no esta
58917794;31519533;no esta
94941905;10849266;no esta
53277673;10411506;esta
31896787;13057690;no esta
27705201;9817588;no esta
49173334;9934068;no esta
96934040;9482654;esta
49370741;9989534;no esta
67802809;9981854;no esta
88649863;9990813;no esta
18775609;10071028;no esta
53974373;9323935;esta
38817022;9329482;esta
18620257;9986547;no esta
61588787;9359775;esta
06984747;10089801;no esta
42322841;9448948;esta
78947536;9848307;no esta
03841426;9931934;no esta
92522118;9872201;no esta
20179271;10114120;no esta
49246198;10287346;no esta
22019932;9872201;no esta
04124419;9910600;no esta
72499144;9989108;no esta
14973147;9861960;no esta
06375204;9847028;no esta
19963206;9753587;no esta
87101101;9852574;no esta
40380508;9722441;no esta
82820817;9249268;esta
12566580;9789427;no esta
60775745;10461426;no esta
26893871;9639667;no esta
69263124;9921694;no esta
45816146;9710067;no esta
26358449;9443828;no esta
90861216;10255347;no esta
14294052;9571828;esta
55486737;9977587;no esta
93260114;9339721;esta
74116452;9912734;no esta
55706353;9888414;no esta
63608561;10187507;no esta
49501033;9809055;no esta
35639092;9991241;no esta
10878795;9487775;esta
00686084;9127668;esta
78776862;10001907;no esta
00848550;9813321;no esta
95568337;9896521;no esta
16739571;9981854;no esta
58741895;9844041;no esta
12790279;9965214;no esta
90197441;10697373;no esta
41805769;9841480;no esta
03085641;9427615;esta
08025075;9437001;esta
42990504;10705906;no esta
54946551;9270175;esta
00906235;9206601;esta
32449638;10222067;no esta
43753348;9995081;no esta
23405835;9671667;esta
11576275;9983134;no esta
23880181;10004894;no esta
07200647;9890121;no esta
29594382;9293641;esta
47585900;10171294;no esta
01262600;10001053;no esta
54649691;10035614;no esta
99263399;10530120;no esta
15217125;9528308;esta
88899762;10079134;no esta
22999562;10026227;no esta
39210532;9969480;no esta
02925791;9915721;no esta
09439759;9434015;esta
44404951;10067188;no esta
89333921;9402441;esta
34924195;9889268;no esta
73762083;9737800;no esta
61804981;9946014;no esta
55364733;10359880;no esta
50783713;10418760;no esta
77434004;11514865;no esta
76982290;9684041;no esta
97000119;9827401;no esta
04338777;9787295;no esta
77323813;9835507;no esta
81776037;9757427;no esta
10350060;9324788;esta
56999292;9889267;no esta
38688402;9980147;no esta
08799282;9919134;no esta
40914115;9809055;no esta
41945189;9642228;esta
59308685;10324467;no esta
95172713;10202867;no esta
20896436;10084253;esta
69645027;9544521;no esta
54831172;9186121;esta
59126187;10018547;no esta
78236871;9955401;no esta
38576765;9349962;esta
06103917;9908468;no esta
41552042;10043294;no esta
83680142;9989960;no esta
55802245;9428468;esta
37999974;9708361;esta
16609140;9534708;esta
89268207;10599240;no esta
66544484;9530015;esta
07999025;9760841;esta
15325901;9974174;no esta
72247469;9673801;esta
87827069;10050974;no esta
73540842;10193907;no esta
69970200;9064521;esta
60401772;9140895;esta
51358820;10372253;no esta
54773005;9771934;esta
73494310;9682761;esta
32302530;9256948;esta
75191438;9742495;no esta
63673385;9807347;no esta
51777546;10101747;no esta
72882595;9937054;no esta
92898908;9768948;no esta
72930147;11880518;no esta
03925590;9746761;no esta
34428382;9850867;no esta
51091501;10239986;no esta
50835308;9381535;esta
29172162;9936201;no esta
13313441;10684146;no esta
42270695;9968201;no esta
36428826;9811614;no esta
98977558;9839774;no esta
70264042;9834654;no esta
10071826;9506121;esta
70825036;9918280;no esta
86972448;10010867;no esta
51388383;9431882;esta
43763308;9663988;esta
46595409;10086387;no esta
02031059;9282122;esta
19423570;9917001;no esta
89256072;9393481;esta
44800803;10067614;no esta
72505135;9973747;no esta
45963440;9405001;esta
14711802;10303560;no esta
95529684;9855988;no esta
62919525;9810334;no esta
98232380;9583775;esta
68881599;9527028;esta
77714302;9383668;esta
78758951;10115827;esta
66994215;9900361;no esta
96895063;9449375;esta
31202186;9257375;esta
85741768;10661533;no esta
13422736;9908041;no esta
49239312;10781853;no esta
94981613;10014707;esta
18336875;10132467;no esta
28566344;4828154;esta
29463031;10592840;no esta
25742285;9994654;no esta
65451725;10013000;no esta
90327582;9961374;no esta
30925251;3793488;esta
32242159;10183240;no esta
87753339;9516788;esta
21518538;14920087;no esta
17140083;9779614;no esta
96394004;9748041;no esta
09536705;9868787;no esta
53784949;9834654;no esta
48982598;9845748;no esta
48596038;9921694;no esta
34690062;10056093;no esta
15040814;10001481;no esta
58657297;9797534;no esta
90261812;9986120;no esta
32056702;10203293;no esta
57702041;9341001;esta
92880895;10161480;no esta
96203892;6218232;esta
18434783;9297055;esta
45348484;9855560;no esta
42373183;10203721;no esta
85079369;10012147;no esta
86733630;9918280;no esta
22587709;14021529;no esta
97966963;9464735;esta
85951597;10099614;no esta
59119287;12652783;esta
87111524;9893961;esta
15377787;9503135;esta
74751734;10384200;no esta
56723441;9887561;no esta
14848771;9803080;esta
88585136;9519774;esta
39310191;9927240;no esta
73489765;10110281;no esta
79781501;9841054;no esta
89657268;9786868;no esta
77466815;9413535;esta
13391098;10000628;no esta
19439723;9901214;no esta
22278830;9201908;esta
44918767;10245961;no esta
22204921;10321907;no esta
75484916;9846174;no esta
80449677;10127347;no esta
14700198;9475401;esta
96616069;10153800;no esta
50053979;9941748;no esta
41647801;9665694;no esta
99502654;9733961;no esta
76981988;9769374;no esta
72601799;9366175;esta
92010683;9551775;esta
48877618;9983134;no esta
83124491;9994228;no esta
58829099;9219401;esta
14966379;9855134;no esta
99866349;9471988;esta
52078699;9919560;no esta
02274839;10663666;no esta
24034928;10185374;no esta
74605827;9175882;esta
73326069;9346122;esta
40992822;10054387;no esta
09678490;10301000;no esta
37823594;10197320;no esta
27046452;9595294;esta
16022229;11624945;esta
13654870;10057801;no esta
79014691;9995507;no esta
33880190;10134174;no esta
96122187;10102601;no esta
03882069;10122654;no esta
13146408;9962227;no esta
77980807;9848734;no esta
50395783;10257053;no esta
80855151;9361054;esta
44688985;9499295;esta
52619779;10396574;no esta
45884552;9997213;no esta
17028034;9960947;no esta
04450619;10252360;no esta
09845132;10087240;no esta
32531077;10282227;no esta
83614223;10042014;no esta
18178802;9538548;esta
77017041;9993374;no esta
57226352;9221108;esta
34194243;9833800;no esta
94317406;9968201;no esta
41395939;9938760;no esta
94194282;10079561;no esta
28425616;9527455;esta
57882346;11474758;no esta
73491451;9643508;no esta
77584703;9826975;no esta
05696377;9160948;esta
99594545;9239881;esta
99517255;9311135;esta
48302253;2856957;esta
67813840;9972467;no esta
77642213;9163081;esta
25891421;9836787;no esta
35706460;9183561;esta
09911043;9709214;no esta
40264819;9846174;no esta
73946550;9190815;esta
10671877;10945266;no esta
27206339;9390495;esta
52480138;9915721;no esta
84614935;10150814;no esta
91095465;10012574;no esta
89299652;10088520;no esta
91544180;9920841;no esta
75475446;9922974;no esta
73569564;9800521;no esta
23223762;9240309;esta
53634270;9461748;esta
93510370;9212148;esta
63008240;10000628;no esta
76926205;9846174;no esta
72610701;10183667;no esta
37823395;10108147;no esta
35745906;10111134;no esta
17018228;10471667;no esta
48266022;10065907;no esta
02397910;3325862;esta
54171559;9989961;no esta
24923866;9818441;no esta
03681835;12387398;esta
02620704;9655027;esta
77975893;9550067;no esta
08715248;9234762;esta
